elapsed [sec],ObjectSpace.memsize_of_all values [MB]
577,32.70933532714844
578,31.352163314819336
579,30.456929206848145
580,29.8907527923584
581,31.093852043151855
582,30.20040798187256
583,31.40409278869629
584,30.51091480255127
585,29.809800148010254
586,31.151674270629883
587,30.260147094726562
588,31.464734077453613
589,30.57398223876953
590,30.013771057128906
591,31.21831226348877
592,30.849472999572754
593,29.310978889465332
594,30.329238891601562
595,31.348251342773438
596,30.08804416656494
597,31.10788345336914
598,30.177382469177246
599,31.19718360900879
600,29.93861961364746
601,30.958613395690918
602,29.699294090270996
603,32.00330924987793
604,32.98955726623535
605,31.74826431274414
606,32.77644729614258
607,32.6864709854126
608,33.5314998626709
609,33.010807037353516
610,36.222795486450195
611,35.39045715332031
612,36.580437660217285
613,35.83689880371094
614,37.32769966125488
615,36.50832653045654
616,37.73533535003662
617,38.989566802978516
618,38.50466060638428
619,37.69948863983154
620,38.9458065032959
621,38.150699615478516
622,35.566139221191406
623,33.79675769805908
624,36.22339916229248
625,35.05113697052002
626,36.12229251861572
627,35.29722785949707
628,34.13608455657959
629,35.207441329956055
630,34.06350135803223
631,35.45517349243164
632,34.31125736236572
633,35.384121894836426
634,34.232428550720215
635,35.62570571899414
636,34.47500038146973
637,35.30720233917236
638,34.487473487854004
639,35.73513984680176
640,34.91588115692139
641,36.47645378112793
642,37.72164821624756
643,36.908949851989746
644,36.104676246643066
645,37.360222816467285
646,36.87855529785156
647,36.07435131072998
648,37.321099281311035
649,36.528547286987305
650,37.81785869598389
651,37.29470634460449
652,32.7392692565918
653,31.646377563476562
654,33.077157974243164
655,31.984533309936523
656,33.08669376373291
657,31.99396800994873
658,30.8946533203125
659,32.28960704803467
660,31.24407386779785
661,32.34738063812256
662,31.257972717285156
663,32.36099147796631
664,31.60073471069336
665,32.70400333404541
666,32.67694568634033
667,32.55709266662598
668,32.15916633605957
669,31.432665824890137
670,32.71715450286865
671,31.99101734161377
672,31.595263481140137
673,32.87924098968506
674,32.15423393249512
675,33.66383361816406
676,32.95221710205078
677,34.30292987823486
678,33.86276340484619
679,33.1535005569458
680,34.44648265838623
681,36.07008934020996
682,33.13454723358154
683,34.26727771759033
684,33.22217655181885
685,34.33782386779785
686,33.29333782196045
687,32.44707775115967
688,33.70595359802246
689,32.659912109375
690,33.79666519165039
691,33.07205772399902
692,34.20916748046875
693,33.15639877319336
694,34.283987045288086
695,33.240753173828125
696,35.11495494842529
697,31.642014503479004
698,32.82815361022949
699,31.511402130126953
700,32.51266384124756
701,31.187612533569336
702,32.51007556915283
703,31.194849014282227
704,32.196167945861816
705,30.87372398376465
706,32.19679546356201
707,30.884296417236328
708,31.886497497558594
709,32.88002967834473
710,31.89687156677246
711,32.19025707244873
712,31.52327251434326
713,32.74740219116211
714,31.799105644226074
715,32.96623706817627
716,32.029720306396484
717,31.08434772491455
718,32.590280532836914
719,31.645007133483887
720,32.8137321472168
721,31.878397941589355
722,33.121782302856445
723,32.44337463378906
724,31.500178337097168
725,32.67839813232422
726,32.28321552276611
727,31.02091407775879
728,32.0309419631958
729,30.768933296203613
730,31.797365188598633
731,30.866415977478027
732,31.886231422424316
733,34.07137870788574
734,32.82393741607666
735,33.84474277496338
736,32.93305492401123
737,33.96049690246582
738,32.715261459350586
739,33.7424840927124
740,32.82598114013672
741,33.325260162353516
742,34.52539920806885
743,33.62636756896973
744,32.73568153381348
745,33.93594932556152
746,33.358792304992676
747,34.560203552246094
748,33.66295528411865
749,32.77542591094971
750,34.16585350036621
751,33.409963607788086
752,34.60166263580322
753,33.71631336212158
754,33.150381088256836
755,34.60905933380127
756,32.202524185180664
757,31.129496574401855
758,32.572879791259766
759,31.500078201293945
760,32.61434268951416
761,31.542502403259277
762,32.98717212677002
763,31.90750789642334
764,33.03067684173584
765,31.952221870422363
766,31.22071933746338
767,32.32743835449219
768,31.267565727233887
769,32.42313289642334
770,31.51424503326416
771,32.93144130706787
772,32.46224117279053
773,31.775404930114746
774,33.08275127410889
775,32.72705936431885
776,32.04153251647949
777,31.347176551818848
778,32.662814140319824
779,32.308876037597656
780,31.62454319000244
781,32.93284225463867
782,32.343953132629395
783,31.88655662536621
784,33.20420265197754
785,32.33079814910889
786,31.040300369262695
787,32.04520893096924
788,31.08596134185791
789,32.0916223526001
790,34.322776794433594
791,32.92561340332031
792,33.928388595581055
793,32.99199676513672
794,34.00444412231445
795,32.73020935058594
796,33.743468284606934
797,32.57020282745361
798,33.81302738189697
799,32.54044818878174
800,33.38776779174805
801,34.55349826812744
802,33.611741065979004
803,32.718000411987305
