elapsed [sec],ObjectSpace.memsize_of_all values [MB]
131,21.73073959350586
132,22.296196937561035
133,38.78205585479736
134,22.563232421875
135,26.192182540893555
136,20.06967830657959
137,23.36918354034424
138,20.410364151000977
139,23.709869384765625
140,20.412235260009766
141,20.041484832763672
142,20.7609224319458
143,24.06042766571045
144,20.76219367980957
145,20.400324821472168
146,21.112393379211426
147,24.411898612976074
148,20.52198600769043
149,23.83037281036377
150,20.345480918884277
151,23.974730491638184
152,20.479724884033203
153,19.77923011779785
154,20.294676780700684
155,23.93280792236328
156,20.44830322265625
157,19.7478084564209
158,20.263094902038574
159,23.893071174621582
160,20.40939998626709
161,19.70890522003174
162,23.156478881835938
163,26.785728454589844
164,20.70216178894043
165,24.001667022705078
166,20.44889545440674
167,20.078145027160645
168,20.533618927001953
169,23.82424259185791
170,20.27987003326416
171,19.909119606018066
172,20.35549259185791
173,23.646116256713867
174,20.11447048187256
175,19.730916023254395
176,20.178235054016113
177,21.31273365020752
178,24.941983222961426
179,21.08952522277832
180,20.38903045654297
181,20.945088386535645
182,24.57433795928955
183,21.13204288482666
184,20.43154811859131
185,21.317788124084473
186,24.61729335784912
187,21.175474166870117
188,20.700631141662598
189,21.362183570861816
190,24.661688804626465
191,21.219257354736328
192,16.529006958007812
193,20.06392002105713
194,19.693169593811035
195,20.334969520568848
196,23.634474754333496
197,20.28511333465576
198,19.923486709594727
199,20.57410430908203
200,23.87360954284668
201,20.84558391571045
202,20.15397071838379
203,20.805280685424805
204,24.42564868927002
205,21.085878372192383
206,36.603190422058105
207,17.54964542388916
208,21.170013427734375
209,21.70444107055664
210,25.00394630432129
211,21.520583152770996
212,25.149832725524902
213,21.67611598968506
214,24.9845027923584
215,21.83948516845703
216,25.13899040222168
217,21.66523551940918
218,25.28608798980713
219,21.81168270111084
220,21.11118793487549
221,35.2460412979126
222,20.171077728271484
223,23.809208869934082
224,20.250885009765625
225,23.541508674621582
226,20.253305435180664
227,19.62123394012451
228,20.054134368896484
229,23.692265510559082
230,20.134400367736816
231,19.433905601501465
232,19.87585163116455
233,23.505101203918457
234,19.94753646850586
235,19.247041702270508
236,15.749532699584961
237,19.378782272338867
238,19.880717277526855
239,23.189104080200195
240,19.699801445007324
241,19.32905101776123
242,19.83020305633545
243,23.13858985900879
244,19.65055561065674
245,19.279805183410645
246,15.78999137878418
247,19.080615043640137
248,15.592657089233398
249,28.755885124206543
250,42.07268047332764
251,19.943361282348633
252,23.573209762573242
253,20.218838691711426
254,19.518343925476074
255,20.21184539794922
256,23.81107521057129
257,20.465675354003906
258,20.08604335784912
259,20.7409610748291
260,24.04934787750244
261,20.695653915405273
262,20.32490348815918
263,20.98833179473877
264,24.278955459594727
265,23.861109733581543
266,27.49035930633545
267,22.123229026794434
268,25.422734260559082
269,22.114431381225586
270,25.7347993850708
271,22.436031341552734
272,25.735536575317383
273,22.42715549468994
274,26.047765731811523
275,22.73875904083252
276,26.038264274597168
277,22.750834465026855
278,19.75362205505371
279,19.06200885772705
280,22.358797073364258
281,16.06016445159912
282,19.680532455444336
283,16.442068099975586
284,19.741573333740234
285,20.522336959838867
286,24.132362365722656
287,20.902607917785645
288,20.1932315826416
289,21.007407188415527
290,24.5846529006958
291,21.345619201660156
292,20.645124435424805
293,21.737154960632324
294,25.036660194396973
295,28.44760799407959
296,20.866182327270508
297,20.165687561035156
298,21.17373752593994
299,24.47324275970459
300,21.1510648727417
301,20.45945167541504
302,21.466827392578125
303,24.757451057434082
304,21.444602012634277
305,21.064970016479492
306,25.51997470855713
307,19.656615257263184
308,18.95298671722412
309,20.41262722015381
310,23.709240913391113
311,27.913095474243164
312,27.944063186645508
313,21.70145606994629
314,25.623364448547363
315,19.672773361206055
316,18.968463897705078
317,15.578690528869629
318,28.911638259887695
319,22.960309982299805
320,19.5844087600708
321,22.880099296569824
322,19.833467483520508
323,23.12027645111084
324,25.463438987731934
325,19.318799018859863
326,18.943852424621582
327,26.935473442077637
328,20.58303451538086
329,23.878725051879883
330,20.773886680603027
331,24.06957721710205
332,20.626242637634277
333,20.251296043395996
334,20.809232711791992
335,24.09628391265869
336,20.6624174118042
337,20.278589248657227
338,20.844847679138184
339,28.697789192199707
340,20.47240161895752
341,24.09745502471924
342,20.758243560791016
343,24.05393409729004
344,27.40687656402588
345,21.33327293395996
346,24.628963470458984
347,21.29377555847168
348,24.9188289642334
349,21.583831787109375
350,24.8795223236084
351,21.54456329345703
352,25.160977363586426
353,26.8802433013916
354,30.306875228881836
355,21.414278030395508
356,25.039331436157227
357,21.605069160461426
358,24.90075969696045
359,21.46657371520996
360,24.762264251708984
361,21.666958808898926
362,20.953767776489258
363,21.519640922546387
364,24.81533145904541
365,21.51681900024414
366,25.006685256958008
367,21.572827339172363
368,40.43400859832764
369,22.958232879638672
370,20.0465145111084
371,23.342205047607422
372,20.083861351013184
373,23.382126808166504
374,20.459599494934082
375,19.75820827484131
376,16.50607204437256
377,20.50192165374756
378,20.131897926330566
379,20.873602867126465
380,24.181989669799805
381,20.933853149414062
382,20.56310272216797
383,20.76620388031006
384,24.0745906829834
385,22.596176147460938
386,25.895681381225586
387,22.913311004638672
388,26.22722053527832
389,22.93821907043457
390,19.753796577453613
391,23.278475761413574
392,19.989913940429688
393,19.628045082092285
394,16.34009838104248
395,19.63960361480713
396,20.68074607849121
397,23.98025131225586
398,28.355286598205566
399,20.588186264038086
400,19.887691497802734
401,20.543509483337402
402,23.948784828186035
403,20.845346450805664
404,20.144851684570312
405,20.800440788269043
406,24.43857192993164
407,21.09416103363037
408,20.39366626739502
409,21.05813694000244
410,24.69626808166504
411,21.36073875427246
412,25.61639404296875
413,15.320290565490723
414,16.61091423034668
415,15.48947811126709
416,18.78898334503174
417,15.338297843933105
418,18.87136936187744
419,15.516438484191895
420,18.815943717956543
421,15.365181922912598
422,19.003313064575195
423,15.55327033996582
424,18.843894004821777
425,15.72374153137207
426,19.02324676513672
427,28.067618370056152
428,20.429327964782715
429,23.728833198547363
430,27.984200477600098
431,21.402910232543945
432,24.693533897399902
433,21.269559860229492
434,24.899051666259766
435,21.46679973602295
436,20.757423400878906
437,21.33453369140625
438,24.963783264160156
439,21.52165699005127
440,20.821162223815918
441,21.398171424865723
442,36.87188148498535
443,22.817214012145996
444,26.116719245910645
445,22.830565452575684
446,26.130070686340332
447,22.97596549987793
448,19.87902545928955
449,23.18741226196289
450,19.902140617370605
451,23.53139019012451
452,20.246771812438965
453,19.546277046203613
454,16.26128387451172
455,19.890775680541992
456,20.60520839691162
457,32.39933490753174
458,22.57594394683838
459,25.875449180603027
460,22.71433734893799
461,26.133686065673828
462,23.18296527862549
463,20.02143955230713
464,23.312063217163086
465,20.35756015777588
466,23.780033111572266
467,20.6283540725708
468,19.92785930633545
469,21.096606254577637
470,24.396111488342285
471,28.352547645568848
472,31.652052879333496
473,22.43910789489746
474,26.068357467651367
475,22.727274894714355
476,26.035661697387695
477,22.694540977478027
478,19.701844215393066
479,18.992467880249023
480,15.660979270935059
481,19.299110412597656
482,15.9672269821167
483,19.257850646972656
484,20.255943298339844
485,23.555448532104492
486,29.653708457946777
487,19.85396957397461
488,19.474337577819824
489,20.10267448425293
490,23.41106128692627
491,20.113182067871094
492,19.668856620788574
493,26.903571128845215
494,20.66703701019287
495,24.296286582946777
496,20.91920280456543
497,24.22758960723877
498,21.189807891845703
499,24.48931312561035
500,21.121954917907715
501,21.394997596740723
502,16.391322135925293
503,19.69082736968994
504,20.42878246307373
505,24.04963493347168
506,20.796594619750977
507,20.096099853515625
508,20.825016021728516
509,24.463147163391113
510,21.20152187347412
511,20.50102710723877
512,21.515395164489746
513,24.85911464691162
514,21.596744537353516
515,31.146240234375
516,15.890419006347656
517,19.19028091430664
518,20.09636878967285
519,23.3958740234375
520,19.971012115478516
521,19.270517349243164
522,20.098857879638672
523,23.47540283203125
524,20.05103874206543
525,19.350543975830078
526,19.93475341796875
527,23.555363655090332
528,20.13090991973877
529,19.43929672241211
530,20.125256538391113
531,23.42476177215576
532,21.37849235534668
533,24.998860359191895
534,21.574851989746094
535,24.874357223510742
536,21.43205451965332
537,25.070185661315918
538,21.6377010345459
539,24.937206268310547
540,21.50496196746826
541,25.125329971313477
542,21.701991081237793
543,21.00149631500244
544,21.560229301452637
545,20.630043029785156
546,24.087961196899414
547,20.987305641174316
548,24.295692443847656
549,21.03258514404297
550,21.102508544921875
551,20.402013778686523
552,21.1519832611084
553,24.772351264953613
554,21.52240753173828
555,20.82191276550293
556,21.56370735168457
557,25.192956924438477
558,21.934528350830078
559,21.234033584594727
560,21.812864303588867
561,16.25382709503174
562,19.883076667785645
563,20.59452247619629
564,23.90290927886963
565,20.953057289123535
566,20.252562522888184
567,20.964160919189453
568,24.59341049194336
569,21.32289409637451
570,20.62239933013916
571,21.342551231384277
572,24.971800804138184
573,21.68332290649414
574,21.39625072479248
575,24.686874389648438
576,21.52846050262451
577,24.905081748962402
578,21.5435209274292
579,20.854482650756836
580,21.812729835510254
581,25.112235069274902
582,21.75986671447754
583,21.380234718322754
584,22.02066993713379
585,25.320531845092773
586,22.28827476501465
587,25.59789276123047
588,22.238442420959473
589,26.538833618164062
590,19.320441246032715
591,22.94993305206299
592,19.498539924621582
593,18.79804515838623
594,15.347611427307129
595,18.976861000061035
596,15.51639175415039
597,18.82477855682373
598,15.374016761779785
599,18.994384765625
600,15.553465843200684
601,18.84408950805664
602,26.219894409179688
603,50.71700096130371
604,71.76268672943115
605,115.87929439544678
606,151.79519367218018
607,158.7166042327881
608,150.91672611236572
609,158.1095428466797
610,164.858078956604
611,151.48619079589844
612,158.5897626876831
613,165.34669017791748
614,152.06473541259766
615,159.24696922302246
616,166.01368808746338
617,152.7638988494873
618,159.69728660583496
619,163.41459560394287
620,171.2728672027588
621,194.43805122375488
622,201.18743419647217
623,168.13811111450195
624,175.15147972106934
625,181.91821384429932
626,188.74737071990967
627,167.53030014038086
628,174.4467716217041
629,181.2505760192871
630,187.97131824493408
631,165.58871269226074
632,172.68402290344238
633,179.36038494110107
634,186.02871227264404
635,197.9805145263672
636,171.90467262268066
637,200.47154998779297
638,187.2622528076172
639,192.05038166046143
640,196.77733898162842
641,151.9275369644165
642,158.84285640716553
643,165.4314088821411
644,172.18882656097412
645,149.56494808197021
646,156.6614646911621
647,163.65746784210205
648,170.41492366790771
649,149.62177276611328
650,156.79748058319092
651,163.56293296813965
652,148.50551509857178
653,220.50293922424316
654,165.8630781173706
655,172.6378469467163
656,179.21708393096924
657,186.39126777648926
658,150.81170654296875
659,157.99546337127686
660,164.66252422332764
661,169.90667247772217
662,173.37270259857178
663,150.44976139068604
664,121.03425979614258
665,126.63350296020508
666,133.3909206390381
667,139.97015762329102
668,119.98307609558105
669,131.2229061126709
670,142.22505569458008
671,127.28316497802734
672,133.85460948944092
673,140.87728023529053
674,156.62638187408447
675,163.4648551940918
676,170.1412172317505
677,177.31668281555176
678,184.1631908416748
679,152.36221408843994
680,159.45261573791504
681,166.04371643066406
682,172.72517490386963
683,151.63545036315918
684,158.63589191436768
685,165.3971242904663
686,174.92566394805908
687,154.52353858947754
688,161.1927900314331
689,167.9542646408081
690,174.72353172302246
691,181.82262229919434
692,149.52827262878418
693,156.62747764587402
694,163.38871002197266
695,170.14190769195557
696,150.73857975006104
697,157.90759658813477
698,164.54601764678955
699,171.3423137664795
700,150.79723739624023
701,157.89608573913574
702,150.47528266906738
703,178.34296417236328
704,193.97374057769775
705,201.16179370880127
706,155.26068210601807
707,162.36732292175293
708,169.04834651947021
709,175.79266262054443
710,151.59656810760498
711,158.62343502044678
712,123.23662853240967
713,130.33438777923584
714,137.11383247375488
715,143.95527362823486
716,120.04439163208008
717,127.07125854492188
718,159.02118492126465
719,142.63926696777344
720,150.69759368896484
721,158.1782684326172
722,164.859787940979
723,124.92619514465332
724,132.11413383483887
725,152.39018535614014
726,158.98279571533203
727,166.15228271484375
728,172.9317741394043
729,152.73066520690918
730,157.7890748977661
731,161.15599250793457
732,164.5406732559204
733,168.25384616851807
734,174.2132797241211
735,184.57649517059326
736,150.22267818450928
737,205.2533712387085
738,156.3121690750122
739,163.58120155334473
740,170.35046863555908
741,177.21018409729004
742,152.16867637634277
743,119.2319507598877
744,125.97583198547363
745,132.83418941497803
746,139.83602714538574
747,119.75075149536133
748,126.7605094909668
749,154.54672718048096
750,161.21886920928955
751,200.69034957885742
752,174.9869260787964
753,151.18379306793213
754,192.87808418273926
755,151.73865795135498
756,158.90900325775146
757,165.67827033996582
758,172.35976696014404
759,153.08071899414062
760,160.09059143066406
761,166.65629196166992
762,173.32843399047852
763,152.4067258834839
764,159.50605869293213
765,166.27532577514648
766,173.0458745956421
767,152.76601886749268
768,175.8292989730835
769,224.50319385528564
770,164.84420776367188
771,171.94305610656738
772,178.70428848266602
773,153.39792156219482
774,160.32839012145996
775,166.90252017974854
776,173.5666275024414
777,152.9364185333252
778,160.10700607299805
779,166.88558959960938
780,173.71856117248535
781,153.67148303985596
782,160.34362506866455
783,167.60306072235107
784,174.38188648223877
785,176.64222717285156
786,175.17685222625732
787,188.91932106018066
788,195.94691467285156
789,154.8702745437622
790,161.79094219207764
791,168.5518922805786
792,175.1432991027832
793,152.74941539764404
794,159.92839431762695
795,166.69006156921387
796,173.4512939453125
797,153.0964765548706
798,159.96662521362305
799,166.89345741271973
800,173.55671787261963
801,157.0534553527832
802,175.86083507537842
803,156.59215259552002
804,167.87958526611328
805,174.97939491271973
806,181.7397804260254
807,188.79458618164062
808,153.84720611572266
809,161.052583694458
810,167.894024848938
811,174.93758583068848
812,156.07275009155273
813,163.07338428497314
814,169.84393310546875
815,176.87345027923584
816,153.87725734710693
817,160.98414039611816
818,168.03904628753662
819,176.68569469451904
820,166.46279048919678
821,166.39903163909912
822,173.26678562164307
823,180.1875810623169
824,153.87205982208252
825,161.22082805633545
826,167.90104293823242
827,174.76068210601807
828,155.0074167251587
829,162.21246433258057
830,169.04543590545654
831,175.89575862884521
832,154.7036018371582
833,161.7046422958374
834,168.4578399658203
835,187.75880908966064
836,202.40810680389404
837,161.03794956207275
838,195.7721996307373
839,154.66104221343994
840,127.58298873901367
841,134.44134616851807
842,141.12280464172363
843,148.2935447692871
844,126.38811492919922
845,133.5131959915161
846,158.66846084594727
847,165.87307357788086
848,172.55453205108643
849,179.42295455932617
850,155.92500972747803
851,162.97985363006592
852,178.58486080169678
853,178.60253429412842
854,178.6378345489502
855,201.74918746948242
856,206.63173007965088
857,159.23098278045654
858,164.2981185913086
859,169.89186000823975
860,176.2886962890625
861,182.87174797058105
862,163.5148983001709
863,170.1158800125122
864,176.9384469985962
865,183.79056549072266
866,160.0038824081421
867,166.01305294036865
868,172.00110054016113
869,177.0511131286621
870,199.58000946044922
871,209.6441879272461
872,238.8787145614624
873,173.76856994628906
874,180.60154151916504
875,187.29103469848633
876,194.03491592407227
877,200.97269248962402
878,166.35295963287354
879,173.29097843170166
880,180.0522108078003
881,186.79609203338623
882,163.28803825378418
883,170.20874404907227
884,176.88088607788086
885,183.4639377593994
886,161.77440738677979
887,168.41884422302246
888,185.58687782287598
889,210.2011013031006
890,199.35633087158203
891,191.97939777374268
892,198.82996273040771
893,164.35527801513672
894,171.21878242492676
895,177.7887668609619
896,184.94549751281738
897,163.85666370391846
898,171.0272512435913
899,177.70742797851562
900,184.54971599578857
901,153.0393829345703
902,160.1359224319458
903,126.99487781524658
904,133.75611019134521
905,159.59930801391602
906,171.363263130188
907,124.48733139038086
908,153.4947328567505
909,160.3357391357422
910,128.8472661972046
911,135.85706233978271
912,142.6980686187744
913,149.37952709197998
914,126.90161800384521
915,133.91137599945068
916,160.67817783355713
917,167.35166263580322
918,174.12092971801758
919,181.2200584411621
920,159.1346778869629
921,166.18860244750977
922,161.3376979827881
923,208.271258354187
924,214.76391983032227
925,203.65296459197998
926,210.4224739074707
927,162.70022583007812
928,169.7099838256836
929,176.47121620178223
930,616.9482975006104
931,161.1241970062256
932,168.22352981567383
933,174.8146162033081
934,181.56781387329102
935,159.62323188781738
936,166.70476722717285
937,173.2878189086914
938,179.96799564361572
939,159.7847318649292
940,184.26497840881348
941,197.95478439331055
942,212.91204071044922
943,163.06180000305176
944,170.32147789001465
945,177.08271026611328
946,183.77220344543457
947,160.54984855651855
948,167.65802764892578
949,174.40994358062744
950,181.2522315979004
951,160.98084831237793
952,168.08912754058838
953,174.922137260437
954,181.6116304397583
955,160.71247673034668
956,165.5180311203003
957,209.94570541381836
958,169.84081745147705
959,161.361234664917
960,168.37110710144043
961,175.22146797180176
962,181.89361000061035
963,162.97461128234863
964,169.85460090637207
965,177.00283241271973
966,183.88150119781494
967,161.9368028640747
968,169.13321113586426
969,175.96618270874023
970,182.54927253723145
971,161.8597240447998
972,169.03804302215576
973,189.60117053985596
974,184.49182796478271
975,200.9816598892212
976,207.65404415130615
977,164.15681266784668
978,171.59094429016113
979,178.35217666625977
980,185.1134090423584
981,162.44166088104248
982,169.8740406036377
983,176.72436332702637
984,183.56542301177979
985,163.2019968032837
986,169.9973783493042
987,177.15984535217285
988,183.90408325195312
989,162.7981357574463
990,186.4487361907959
991,178.9750108718872
992,188.34015464782715
993,195.28888416290283
994,159.07627773284912
995,166.35306453704834
996,173.19407081604004
997,179.94726848602295
998,156.63435649871826
999,163.71586799621582
1000,170.3880100250244
1001,177.06818675994873
1002,156.38874053955078
1003,163.4800786972046
1004,170.13490772247314
1005,176.98523044586182
1006,156.62689781188965
1007,190.83106231689453
1008,197.3417739868164
1009,203.88210201263428
1010,161.3023910522461
1011,168.40172386169434
1012,175.14560508728027
1013,181.99592781066895
1014,157.0127468109131
1015,164.27242469787598
1016,170.94458103179932
1017,177.71384811401367
1018,157.17383003234863
1019,164.44258213043213
1020,171.20405673980713
1021,178.05441761016846
1022,157.66996002197266
1023,180.2727518081665
1024,180.2959976196289
1025,175.35022640228271
1026,182.03168487548828
1027,189.19207286834717
1028,160.8536891937256
1029,168.04138565063477
1030,174.1890001296997
1031,177.7273063659668
1032,181.1507625579834
1033,184.51143646240234
1034,156.6732759475708
1035,160.13242626190186
1036,163.47573471069336
1037,166.9165802001953
1038,170.26117038726807
