elapsed [sec],ObjectSpace.memsize_of_all values [MB]
271,20.281779289245605
272,20.85274600982666
273,24.1611328125
274,20.741435050964355
275,20.36180305480957
276,20.942401885986328
277,24.241907119750977
278,20.821800231933594
279,20.34774684906006
280,30.59609317779541
281,20.86471939086914
282,24.16422462463379
283,20.65596103668213
284,20.285210609436035
285,20.777816772460938
286,24.077322006225586
287,20.561057090759277
288,20.190306663513184
289,20.682961463928223
290,23.991348266601562
291,20.484806060791016
292,20.114055633544922
293,20.606633186340332
294,20.048924446105957
295,19.226819038391113
296,18.85606861114502
297,15.426146507263184
298,16.725651741027832
299,15.295495986938477
300,18.924745559692383
301,15.48512077331543
302,19.330350875854492
303,74.48150157928467
304,110.11786556243896
305,105.4073429107666
306,144.71294784545898
307,100.94928359985352
308,136.75192260742188
309,125.94455814361572
310,106.58662700653076
311,112.13081169128418
312,117.13625812530518
313,117.5518741607666
314,149.3861427307129
315,111.22445011138916
316,147.36610412597656
317,95.73762130737305
318,143.09484672546387
319,140.36944484710693
320,143.99854564666748
321,112.39742851257324
322,116.03209018707275
323,145.27105522155762
324,130.61653232574463
325,167.2527151107788
326,141.22631072998047
327,191.39255332946777
328,129.75947666168213
329,168.5748348236084
330,139.7103796005249
331,160.30025100708008
332,151.14543914794922
333,154.7707347869873
334,158.06642532348633
335,161.36211585998535
336,103.32537937164307
337,167.04218578338623
338,163.4607219696045
339,190.05237865447998
340,173.4282283782959
341,156.41428089141846
342,153.09255695343018
343,150.78354167938232
344,151.68115711212158
345,155.30645275115967
346,158.6021432876587
347,162.21879959106445
348,146.97266292572021
349,150.50104999542236
350,153.89340686798096
351,157.18945407867432
352,160.81450748443604
353,109.98152160644531
354,170.7347288131714
355,127.94219970703125
356,157.7530870437622
357,151.8080415725708
358,189.44666385650635
359,126.71573066711426
360,184.7401876449585
361,159.34399700164795
362,162.96929264068604
363,145.77534294128418
364,149.4003963470459
365,152.69608688354492
366,156.31428718566895
367,159.61683082580566
368,143.95217609405518
369,147.5683479309082
370,150.86403846740723
371,164.22684478759766
372,158.32649326324463
373,166.76035118103027
374,173.89667797088623
375,136.1587896347046
376,156.07980346679688
377,156.01342964172363
378,141.7732572555542
379,130.1436882019043
380,145.97294521331787
381,171.66761779785156
382,154.56997680664062
383,157.86566734313965
384,161.16135787963867
385,146.2874698638916
386,149.921404838562
387,144.84218311309814
388,167.29984092712402
389,144.91501426696777
390,148.5400676727295
391,151.83575820922852
392,155.13144874572754
393,158.42786598205566
394,147.0260763168335
395,150.6069688796997
396,153.94682025909424
397,157.24251079559326
398,160.53820133209229
399,146.48962211608887
400,149.9259910583496
401,153.4103660583496
402,156.70605659484863
403,158.15381622314453
404,167.99456214904785
405,153.75778484344482
406,157.38283824920654
407,160.67852878570557
408,163.9742193222046
409,147.75813484191895
410,151.38391494750977
411,154.6796054840088
412,157.9752960205078
413,145.23980808258057
414,161.97976875305176
415,131.11912727355957
416,144.11895370483398
417,132.33125972747803
418,104.4377031326294
419,166.3670997619629
420,131.01295471191406
421,170.69847869873047
422,113.34317302703857
423,116.97266483306885
424,120.2721700668335
425,123.57167530059814
426,127.20980644226074
427,130.5093116760254
428,108.4502010345459
429,112.07081127166748
430,79.13550281524658
431,82.43500804901123
432,86.07362365722656
433,89.37312889099121
434,92.67263412475586
435,83.47096824645996
436,96.1826400756836
437,99.48214530944824
438,103.11139488220215
439,106.4109001159668
440,109.71040534973145
441,113.0099105834961
442,78.84918022155762
443,82.80584144592285
444,86.1053466796875
445,89.40485191345215
446,92.80885601043701
447,96.3424882888794
448,99.63311195373535
449,102.9326171875
450,80.07214832305908
451,81.80082511901855
452,85.43080139160156
453,88.73030662536621
454,92.02981185913086
455,95.32931709289551
456,98.95856666564941
457,102.25807189941406
458,105.55781936645508
459,108.85768127441406
460,112.23372650146484
461,77.87361431121826
462,81.50286388397217
463,84.80236911773682
464,88.10187435150146
465,91.74000549316406
466,76.88556861877441
467,98.17521572113037
468,101.47496318817139
469,104.77446842193604
470,108.07397365570068
471,111.70322322845459
472,115.00272846221924
473,79.75355339050293
474,83.32980346679688
475,109.72698783874512
476,113.03537464141846
477,116.66462421417236
478,119.96412944793701
479,123.26363468170166
480,126.89348316192627
481,159.2198610305786
482,89.34811782836914
483,92.64762306213379
484,112.84903144836426
485,139.89199256896973
486,140.12828063964844
487,155.27997398376465
488,140.367413520813
489,145.43953037261963
490,143.99631690979004
491,124.80230808258057
492,124.68566513061523
493,127.98552703857422
494,131.6150188446045
495,134.91452407836914
496,146.35276317596436
497,127.57700538635254
498,130.8765106201172
499,134.17601585388184
500,137.47552108764648
501,141.1047706604004
502,104.69677639007568
503,108.32675266265869
504,111.62625789642334
505,114.93464469909668
506,118.56389427185059
507,121.86339950561523
508,125.15402317047119
509,104.26152229309082
510,107.89077186584473
511,103.96496200561523
512,145.09340476989746
513,148.39315223693848
514,105.19797897338867
515,108.82747077941895
516,112.13585758209229
517,115.43536281585693
518,119.06461238861084
519,122.36411762237549
520,125.66362285614014
521,129.28471755981445
522,107.28970527648926
523,110.91895484924316
524,114.21846008300781
525,117.51796531677246
526,150.22658729553223
527,107.84428215026855
528,111.14402961730957
529,114.44353485107422
530,117.74304008483887
531,121.37264633178711
532,124.67215156555176
533,127.9716567993164
534,131.27116203308105
535,134.90041160583496
536,105.29382228851318
537,108.92331409454346
538,112.2317008972168
539,115.52232456207275
540,119.111008644104
541,122.45107936859131
542,117.03472137451172
543,131.6508960723877
544,134.95040130615234
545,138.2524814605713
546,141.8880376815796
547,104.78213119506836
548,108.41162300109863
549,111.71112823486328
550,115.01063346862793
551,118.63988304138184
552,135.63796615600586
553,154.70038032531738
554,132.45555019378662
555,136.925612449646
556,150.08456993103027
557,150.21406841278076
558,172.98201084136963
559,163.6215238571167
560,135.22871112823486
561,99.54854011535645
562,103.17803192138672
563,106.47753715515137
564,109.77704238891602
565,113.076904296875
566,116.70688056945801
567,120.00638580322266
568,99.53971672058105
569,103.16896629333496
570,68.55579471588135
571,71.855299949646
572,75.15480518341064
573,77.23770046234131
574,103.283766746521
575,106.91325855255127
576,110.21276378631592
577,69.35969734191895
578,72.98918914794922
579,76.28869438171387
580,79.58819961547852
581,101.39916515350342
582,105.02841472625732
583,108.32791996002197
584,111.62742519378662
585,114.92693042755127
586,118.55666446685791
587,121.85616970062256
588,125.1556749343872
589,91.18422985076904
590,94.81347942352295
591,87.58799171447754
592,114.53879833221436
593,135.33985996246338
594,110.97853469848633
595,136.4924259185791
596,119.52739524841309
597,148.4245662689209
598,135.13011837005615
599,130.89122581481934
600,148.8341884613037
601,142.28210926055908
602,155.5855007171631
603,159.6986207962036
604,147.07276058197021
605,156.5292148590088
606,149.75402641296387
607,124.72845363616943
608,148.48658657073975
609,149.00677394866943
610,140.11807250976562
611,133.29117393493652
612,142.7188663482666
613,137.15805912017822
614,134.77063655853271
615,75.52579593658447
616,116.12337684631348
617,148.01614379882812
618,155.3624496459961
619,158.79285335540771
620,140.23131275177002
621,159.51699256896973
622,75.54092025756836
623,79.16701889038086
624,34.45382785797119
625,119.58473682403564
626,146.32132625579834
627,155.60651779174805
628,152.27309894561768
629,159.79485416412354
630,146.4962921142578
631,121.23607444763184
632,124.86112785339355
633,128.15681838989258
634,140.997483253479
635,153.60597896575928
636,141.75969791412354
637,145.10612201690674
638,147.88482284545898
639,134.73160552978516
640,134.64734935760498
641,158.2242784500122
642,130.3715991973877
643,128.92483711242676
644,124.75033855438232
645,128.04627132415771
646,131.68069076538086
647,134.97638130187988
648,138.2720718383789
649,117.48928260803223
650,131.22910594940186
651,146.5731601715088
652,149.8688507080078
653,119.10756969451904
654,122.73262310028076
655,126.02831363677979
656,129.3240041732788
657,132.61969470977783
658,135.91538524627686
659,136.53666973114014
660,128.63445281982422
661,120.47886562347412
662,123.58360195159912
663,120.81367492675781
664,122.98280429840088
665,163.42888832092285
666,124.3179121017456
667,127.64935970306396
668,131.23889827728271
669,134.53458881378174
670,137.83027935028076
671,141.12596988677979
672,120.73355674743652
673,124.35861015319824
674,127.65430068969727
675,130.9499912261963
676,134.2456817626953
677,120.38944816589355
678,123.89262580871582
679,127.18831634521484
680,130.52741813659668
681,132.77881813049316
682,142.3428249359131
683,145.77377891540527
684,149.26356887817383
685,121.83363723754883
686,125.45893287658691
687,128.75462341308594
688,132.05031394958496
689,135.34600448608398
690,138.7527198791504
691,120.1362419128418
692,123.75019645690918
693,127.05698585510254
694,130.35267639160156
695,133.98661136627197
696,138.5811824798584
697,161.38816356658936
698,138.30731105804443
699,133.28231525421143
700,134.70890998840332
701,126.78360366821289
702,130.4086570739746
703,133.70496940612793
704,137.00447463989258
705,140.30655479431152
706,119.14114952087402
707,122.77112579345703
708,126.07063102722168
709,129.37013626098633
710,132.66964149475098
711,136.29889106750488
712,139.59839630126953
713,133.21942329406738
714,120.14654350280762
715,123.88818550109863
716,127.18769073486328
717,130.48719596862793
718,133.7870578765869
719,137.41630744934082
720,140.71581268310547
721,118.85060214996338
722,122.48009395599365
723,125.7795991897583
724,129.07910442352295
725,132.3786096572876
726,135.67811489105225
727,139.30736446380615
728,118.89286708831787
729,127.37569808959961
730,120.62966918945312
731,123.92917442321777
732,127.55842399597168
733,130.85792922973633
734,134.15743446350098
735,137.45693969726562
736,140.75901985168457
737,119.71234798431396
738,123.34183979034424
739,126.64134502410889
740,129.94085025787354
741,133.24035549163818
742,136.53986072540283
743,116.60632228851318
744,120.24481010437012
745,128.70776844024658
746,128.97047424316406
747,132.27022171020508
748,135.56972694396973
749,138.86923217773438
750,116.91744995117188
751,120.54742622375488
752,123.85581302642822
753,127.15531826019287
754,130.78456783294678
755,134.07519149780273
756,137.37469673156738
757,117.35889148712158
758,121.23495578765869
759,124.53446102142334
760,131.60737228393555
761,120.60399341583252
762,149.65422821044922
763,152.20002841949463
764,145.87570571899414
765,138.84751892089844
766,139.64792442321777
767,134.65962028503418
768,126.80669021606445
769,130.0973138809204
770,133.735445022583
771,137.02606868743896
772,140.3255739212036
773,119.47089099884033
774,123.10049724578857
775,135.15338706970215
776,119.21172618865967
777,121.34328651428223
778,124.64279174804688
779,127.94229698181152
780,131.24180221557617
781,134.54130744934082
782,138.1707992553711
783,117.51974678039551
784,120.99411582946777
785,124.44850158691406
786,127.74800682067871
787,131.04751205444336
788,134.347017288208
789,137.86331748962402
790,117.9857177734375
791,140.35619068145752
792,123.47725772857666
793,126.77700519561768
794,130.07651042938232
795,133.70576000213623
796,117.16093158721924
797,120.79018115997314
798,124.0896863937378
799,127.38919162750244
800,130.6892957687378
801,134.31902980804443
802,137.61853504180908
803,117.58387851715088
804,121.21312808990479
805,124.51263332366943
806,127.81238079071045
807,117.72125720977783
808,146.00257873535156
809,149.3020839691162
810,118.9086685180664
811,122.53791809082031
812,125.83742332458496
813,129.1369285583496
814,132.43643379211426
815,136.06592559814453
816,139.36543083190918
817,119.5530948638916
818,123.18234443664551
819,126.48184967041016
820,129.7813549041748
821,133.08086013793945
822,136.71010971069336
823,127.50600624084473
824,136.62746334075928
825,139.92696857452393
826,143.22647380828857
827,146.53885746002197
828,120.03389930725098
829,123.66314888000488
830,126.96265411376953
831,150.68027305603027
832,152.89762020111084
833,145.12658977508545
834,137.18686771392822
835,139.4258804321289
836,160.43597412109375
837,121.97939586639404
838,119.77915096282959
839,148.00883865356445
840,151.30870056152344
841,122.0064058303833
842,125.30591106414795
843,128.72021579742432
844,132.2346658706665
845,135.54305267333984
846,139.17230224609375
847,120.2399435043335
848,123.8691930770874
849,127.16869831085205
850,130.4682035446167
851,134.1063346862793
852,137.39695835113525
853,150.45305728912354
854,139.8172664642334
855,120.6512680053711
856,124.2811164855957
857,127.58062171936035
858,130.880126953125
859,134.17987442016602
860,120.62548732757568
861,123.92499256134033
862,127.55424213409424
863,130.8537473678589
864,134.15325260162354
865,137.45275783538818
866,141.09088897705078
867,122.32398509979248
868,125.88454914093018
869,130.05644035339355
870,151.8164873123169
871,120.62447261810303
872,124.02999019622803
873,127.55346965789795
874,130.8529748916626
875,134.16171836853027
876,137.79096794128418
877,120.15323829650879
878,123.79161167144775
879,127.0911169052124
880,130.39062213897705
881,134.01987171173096
882,137.3193769454956
883,140.61888217926025
884,128.8388843536377
885,135.12407207489014
886,149.18635368347168
887,120.39785194396973
888,126.71626472473145
889,114.17240619659424
890,166.87644958496094
891,110.03018379211426
892,125.0100908279419
893,117.29204940795898
894,129.48033237457275
895,135.1578140258789
896,140.75998210906982
897,148.86526775360107
898,129.383376121521
899,168.87197017669678
900,111.81726455688477
901,128.4994010925293
902,130.9278964996338
903,117.25723171234131
904,164.54076099395752
905,120.00421619415283
906,162.61282634735107
907,136.20897674560547
908,160.72815322875977
909,125.26236534118652
910,128.5691261291504
911,151.10638236999512
912,144.67387580871582
913,129.37260246276855
914,130.0485486984253
915,123.82883358001709
916,143.53889846801758
917,125.48960208892822
918,129.10528087615967
919,132.41107273101807
920,135.7067632675171
921,139.29102325439453
922,142.49617671966553
923,132.74244022369385
924,127.54546165466309
925,133.5968370437622
926,119.97105693817139
927,125.73751163482666
928,128.4005355834961
929,131.69622611999512
930,150.81409549713135
931,119.06372356414795
932,130.79638767242432
933,134.40753650665283
934,123.59584426879883
935,116.97463417053223
936,122.82463550567627
937,113.48584842681885
938,129.5092010498047
939,118.48839282989502
940,124.7445240020752
941,129.68341541290283
942,133.30846881866455
943,136.60415935516357
944,139.90897369384766
945,144.69905376434326
946,147.52006721496582
947,131.96080493927002
948,135.58634281158447
949,138.88227558135986
950,142.1779661178589
951,115.80927562713623
952,119.43457126617432
953,122.73914337158203
954,126.03740882873535
955,129.65100574493408
956,132.9555778503418
957,136.28021049499512
958,110.73168182373047
959,166.80908107757568
960,152.92719268798828
961,172.32262229919434
962,110.16432285308838
963,141.18591976165771
964,121.63887405395508
965,125.42512512207031
966,128.72081565856934
967,132.01650619506836
968,135.31219673156738
969,138.9372501373291
970,121.32602310180664
971,124.95131874084473
972,128.24700927734375
973,131.54269981384277
974,134.8383903503418
975,138.46344375610352
976,141.75913429260254
977,136.28496742248535
978,141.9826364517212
979,132.6082992553711
980,136.02293586730957
981,139.3186264038086
982,142.61431694030762
983,122.32642459869385
984,125.76996898651123
985,129.2471685409546
986,132.5428590774536
987,135.838791847229
988,139.13448238372803
989,123.56363105773926
990,127.18868446350098
991,130.484375
992,133.78006553649902
993,134.94823932647705
994,142.09602737426758
995,159.48102474212646
996,108.59312343597412
997,164.5484390258789
998,159.00587463378906
999,156.85588932037354
1000,125.43396091461182
1001,129.0634527206421
1002,132.36295795440674
1003,135.6624631881714
1004,138.96196842193604
1005,121.05949020385742
1006,124.95339584350586
1007,128.2529010772705
1008,131.55240631103516
1009,121.29441261291504
1010,123.35047435760498
1011,126.650221824646
1012,129.94972705841064
1013,133.2492322921753
1014,136.8784818649292
1015,140.17822933197021
1016,122.03544616699219
1017,125.66505241394043
1018,128.96455764770508
1019,132.26406288146973
1020,135.56356811523438
1021,139.19281768798828
1022,124.4639892578125
1023,128.09348106384277
1024,131.39298629760742
1025,152.98597145080566
1026,127.34838485717773
1027,130.977876663208
1028,134.27738189697266
1029,137.5768871307373
1030,140.87639236450195
1031,121.73318386077881
1032,125.36243343353271
1033,128.66193866729736
1034,131.961443901062
1035,135.26094913482666
1036,123.78245067596436
1037,127.40912532806396
1038,130.7086305618286
1039,134.33788013458252
1040,137.63738536834717
1041,121.83521461486816
1042,152.41418075561523
1043,123.83538722991943
1044,127.4648790359497
1045,130.76438426971436
1046,134.063889503479
1047,137.36339473724365
1048,140.99264430999756
1049,124.65354537963867
1050,128.28352165222168
1051,131.58302688598633
1052,134.88253211975098
1053,138.18203735351562
1054,141.81128692626953
1055,124.59414768218994
1056,128.22339725494385
1057,122.10874652862549
1058,123.22124099731445
1059,126.85073280334473
1060,130.15023803710938
1061,142.20333576202393
1062,140.2598066329956
1063,147.72325325012207
1064,131.39342784881592
1065,136.65071201324463
1066,108.8313980102539
1067,162.33741664886475
1068,142.68361568450928
1069,123.44896507263184
1070,127.1915225982666
1071,130.49102783203125
1072,154.2627716064453
1073,128.07544040679932
1074,131.38406944274902
1075,134.85511207580566
1076,138.30442714691162
1077,141.61281394958496
1078,122.61467170715332
1079,126.31226825714111
1080,129.60289192199707
1081,132.9112787246704
1082,136.54052829742432
1083,139.84003353118896
1084,122.6025161743164
1085,126.22312641143799
1086,129.52263164520264
1087,132.83101844787598
1088,154.19347667694092
1089,142.5660285949707
1090,145.86577606201172
1091,149.16528129577637
1092,124.62646484375
1093,128.25655555725098
1094,131.55606079101562
1095,134.85556602478027
1096,138.48481559753418
1097,141.79320240020752
1098,125.10747051239014
1099,128.7369623184204
1100,132.03646755218506
1101,135.3448543548584
1102,138.9652223587036
1103,122.26800346374512
1104,127.47591781616211
1105,136.93659687042236
1106,140.22757720947266
1107,143.86570835113525
1108,122.47167873382568
1109,126.11005210876465
1110,129.4006757736206
1111,132.70018100738525
1112,136.32943058013916
1113,125.08099269866943
1114,128.7104845046997
1115,132.00998973846436
1116,135.63923931121826
1117,138.9387445449829
1118,142.23824977874756
1119,155.62787055969238
1120,123.97046184539795
1121,127.27920532226562
1122,130.89957332611084
1123,134.1990785598755
1124,137.49858379364014
1125,141.13671493530273
1126,138.40736770629883
1127,133.06476593017578
1128,121.47083950042725
1129,119.56540870666504
1130,164.33723068237305
1131,155.2648410797119
1132,149.46129417419434
1133,124.99632835388184
1134,124.95582866668701
1135,140.93603801727295
1136,144.65867519378662
1137,147.95818042755127
1138,122.89116287231445
1139,126.52065467834473
1140,129.82015991210938
1141,133.11966514587402
1142,136.74891471862793
1143,140.04841995239258
1144,123.89709091186523
1145,127.52706718444824
1146,130.8265724182129
1147,134.4469404220581
1148,137.75532722473145
1149,141.05518913269043
1150,137.84535312652588
1151,139.12327671051025
1152,142.43190574645996
1153,145.72252941131592
1154,122.45196151733398
1155,126.08145332336426
1156,129.37207698822021
1157,132.67158222198486
1158,136.2976427078247
1159,124.73752021789551
1160,128.37613582611084
1161,131.6667594909668
1162,134.96626472473145
1163,138.5020236968994
1164,141.89501953125
1165,124.90062808990479
1166,132.54289722442627
1167,143.2296323776245
1168,146.58174419403076
1169,150.15838718414307
1170,125.46237087249756
1171,129.09186267852783
1172,132.39136791229248
1173,135.69087314605713
1174,139.32012271881104
1175,122.48157978057861
1176,126.11131381988525
1177,129.4108190536499
1178,132.71032428741455
1179,136.0098295211792
1180,139.6390790939331
1181,132.64596843719482
1182,127.99280548095703
1183,150.54411602020264
1184,122.81020450592041
1185,113.81863975524902
1186,147.5469789505005
1187,117.86227893829346
1188,154.81295013427734
1189,140.83998489379883
1190,95.89299201965332
1191,141.80871105194092
1192,106.53649139404297
1193,131.34280967712402
1194,83.9924783706665
1195,129.85163402557373
1196,114.19424152374268
1197,119.89116668701172
1198,106.74732875823975
1199,145.38529872894287
1200,161.85879135131836
1201,152.96624660491943
1202,153.42651081085205
1203,137.10099506378174
1204,129.2168731689453
1205,140.01021575927734
1206,143.64439296722412
1207,144.22009086608887
1208,115.59745121002197
1209,121.7843074798584
1210,161.06384468078613
1211,180.2138795852661
1212,172.45214080810547
1213,157.08469772338867
1214,155.4145107269287
1215,129.33321857452393
1216,133.27617835998535
1217,136.57186889648438
1218,139.8675594329834
1219,152.94411277770996
1220,161.26037502288818
1221,131.5743408203125
1222,128.76044845581055
1223,140.37336444854736
1224,160.09949207305908
1225,152.71495914459229
1226,157.33676147460938
1227,121.76087856292725
1228,121.96762371063232
1229,125.59400272369385
1230,128.88969326019287
1231,132.1853837966919
1232,135.8104372024536
1233,139.35383224487305
1234,121.09458541870117
1235,163.73001861572266
1236,151.40893459320068
1237,148.4468936920166
1238,141.72043132781982
1239,158.75386238098145
1240,133.58716678619385
1241,136.47628116607666
1242,121.61946105957031
1243,123.31820392608643
1244,126.94349956512451
1245,130.24807167053223
1246,133.87312507629395
1247,137.16881561279297
1248,140.464506149292
1249,125.01413249969482
1250,128.37915515899658
1251,132.0138168334961
1252,135.30062580108643
1253,138.92567920684814
1254,142.22136974334717
1255,122.65271854400635
1256,140.84889602661133
1257,107.32976341247559
1258,136.38504028320312
1259,163.22194576263428
1260,140.0842924118042
1261,137.09417915344238
1262,146.71262168884277
1263,154.7605743408203
1264,140.48461723327637
1265,145.14973545074463
1266,121.00412559509277
1267,124.6297779083252
1268,127.91658687591553
1269,131.21227741241455
1270,134.73961067199707
1271,138.1330213546753
1272,141.42871189117432
1273,154.68402004241943
1274,145.61275482177734
1275,148.90868759155273
1276,152.20437812805176
1277,120.9104118347168
1278,124.32481956481934
1279,127.8313980102539
1280,131.12708854675293
1281,134.42277908325195
1282,138.04783248901367
1283,118.41820621490479
1284,122.0432596206665
1285,125.33895015716553
1286,128.63464069366455
1287,132.2689323425293
1288,120.78473949432373
1289,132.06445693969727
1290,135.9542646408081
1291,139.24995517730713
1292,142.65009784698486
1293,135.62512588500977
1294,123.72671604156494
1295,143.9023561477661
1296,158.17700576782227
1297,152.1062183380127
1298,142.4686803817749
1299,157.78223419189453
1300,134.3698606491089
1301,138.0045223236084
1302,141.3035125732422
1303,153.55871486663818
1304,131.18145275115967
1305,155.32678890228271
1306,123.69431018829346
1307,127.3239164352417
1308,130.62342166900635
1309,133.922926902771
1310,137.22243213653564
1311,121.7251672744751
1312,125.17325496673584
1313,128.81138610839844
1314,132.1020097732544
1315,135.40151500701904
1316,139.04037284851074
1317,142.3398780822754
1318,122.75192165374756
1319,128.47161293029785
1320,121.95252799987793
1321,131.09680557250977
1322,134.72605514526367
1323,138.02556037902832
1324,141.32506561279297
1325,144.89213180541992
1326,123.27920627593994
1327,126.90845584869385
1328,130.20820331573486
1329,133.5077085494995
1330,136.81753063201904
1331,140.43646335601807
1332,143.73632526397705
1333,124.37010765075684
1334,127.99935722351074
1335,148.14084911346436
1336,130.0443630218506
1337,133.34386825561523
1338,136.9733600616455
1339,140.27286529541016
1340,143.5723705291748
1341,146.87187576293945
1342,125.32978248596191
1343,128.95903205871582
1344,132.25853729248047
1345,135.55804252624512
1346,138.85754776000977
1347,142.48679733276367
1348,123.21637153625488
1349,126.80477333068848
1350,130.14512634277344
1351,144.44299411773682
1352,145.75330066680908
1353,149.05280590057373
1354,152.35255336761475
1355,124.31209087371826
1356,127.93868923187256
1357,131.57682037353516
1358,134.8674440383911
1359,138.16694927215576
