elapsed [sec],memory usage (rss) [MB]
592,333.8359375
593,344.1875
594,340.265625
595,328.28125
596,334.12890625
597,335.55078125
598,320.66796875
599,307.8203125
600,317.5703125
601,316.12109375
602,310.2265625
603,346.5703125
604,367.46875
605,346.91796875
606,341.3359375
607,309.28515625
608,322.98046875
609,300.44921875
610,290.3359375
611,290.640625
612,280.484375
613,287.62109375
614,275.1171875
615,278.2421875
616,275.578125
617,284.67578125
618,282.76171875
619,327.078125
620,313.90625
621,326.12109375
622,307.9140625
623,288.703125
624,235.6171875
625,258.17578125
626,290.0625
627,305.8671875
628,319.58984375
629,309.61328125
630,310.1171875
631,294.24609375
632,295.62109375
633,298.42578125
634,286.8359375
635,299.02734375
636,301.15234375
637,305.52734375
638,312.69921875
639,317.8203125
640,306.16015625
641,311.52734375
642,297.04296875
643,303.625
644,286.69921875
645,288.19921875
646,291.94921875
647,296.32421875
648,300.57421875
649,297.1953125
650,306.421875
651,304.1875
652,304.1875
653,303.2890625
654,301.59375
655,301.453125
656,301.453125
657,302.953125
658,306.453125
659,315.13671875
660,307.171875
661,294.6953125
662,301.953125
663,287.71875
664,292.6953125
665,325.20703125
666,305.82421875
667,305.34375
668,307.45703125
669,311.70703125
670,312.70703125
671,313.58203125
672,271.078125
673,271.078125
674,271.078125
675,273.328125
676,277.703125
677,279.328125
678,279.328125
679,279.328125
680,275.765625
681,302.171875
682,301.45703125
683,303.58203125
684,305.83203125
685,305.70703125
686,305.5234375
687,305.5234375
688,305.5234375
689,305.5234375
690,308.0234375
691,293.26953125
692,292.0
693,292.0
694,292.0
695,292.0
696,297.875
697,328.42578125
698,328.125
699,315.375
700,314.1953125
701,295.68359375
702,297.43359375
703,301.93359375
704,306.55859375
705,306.09765625
706,308.50390625
707,308.62890625
708,308.62890625
709,308.62890625
710,308.62890625
711,310.87890625
712,314.75390625
713,304.4765625
714,308.3671875
715,305.78515625
716,305.78515625
717,305.78515625
718,306.53515625
719,307.28515625
720,308.41015625
721,285.25390625
722,285.125
723,285.125
724,285.125
725,285.125
726,285.125
727,285.625
728,284.8515625
729,308.21875
730,306.46484375
731,304.609375
732,304.609375
733,304.609375
734,304.609375
735,307.109375
736,308.484375
737,285.1875
738,285.1875
739,284.45703125
740,284.45703125
741,284.45703125
742,284.45703125
743,285.83203125
744,285.83203125
745,307.15234375
746,304.12890625
747,304.12890625
748,304.12890625
749,304.12890625
750,291.01953125
751,291.01953125
752,287.953125
753,287.953125
754,287.953125
755,288.703125
756,293.078125
757,296.828125
758,295.94921875
759,295.94921875
760,304.22265625
761,305.9453125
762,315.875
763,317.5
764,305.99609375
765,300.12109375
766,290.9296875
767,295.08984375
768,269.77734375
769,273.15234375
770,274.26171875
771,278.38671875
772,282.76171875
773,280.62109375
774,280.62109375
775,288.9296875
776,309.69921875
777,309.69921875
778,306.71484375
779,306.71484375
780,306.83984375
781,311.58984375
782,314.71484375
783,285.73828125
784,285.86328125
785,285.86328125
786,285.86328125
787,285.86328125
788,285.86328125
789,285.86328125
790,285.53515625
791,309.703125
792,311.35546875
793,311.35546875
794,311.35546875
795,311.35546875
796,295.6796875
797,292.86328125
798,292.86328125
799,292.86328125
800,292.86328125
801,292.98828125
802,297.61328125
803,298.53515625
804,296.97265625
805,296.97265625
806,296.97265625
807,306.0234375
808,306.0234375
809,305.4375
810,298.26953125
811,297.16015625
812,297.16015625
813,297.16015625
814,297.91015625
815,301.53515625
816,305.78515625
817,305.64453125
818,304.609375
819,304.609375
820,304.609375
821,304.609375
822,303.37890625
823,303.55859375
824,303.55859375
825,303.55859375
826,303.55859375
827,303.93359375
828,290.4765625
829,290.2109375
830,295.234375
831,310.58203125
832,306.91796875
833,293.19921875
834,296.40234375
835,283.15234375
836,285.15625
837,269.0625
838,294.53125
839,293.64453125
840,289.046875
841,289.21484375
842,289.21484375
843,293.08984375
844,297.71484375
845,301.96484375
846,306.71484375
847,309.046875
848,309.046875
849,309.046875
850,309.046875
851,309.046875
852,309.046875
853,301.5390625
854,309.46484375
855,306.375
856,305.97265625
857,305.97265625
858,305.97265625
859,305.97265625
860,305.8125
861,305.8125
862,304.67578125
863,304.67578125
864,304.67578125
865,306.80078125
866,311.30078125
867,311.67578125
868,311.67578125
869,309.42578125
870,306.703125
871,301.0390625
872,301.0390625
873,295.296875
874,295.296875
875,297.421875
876,302.046875
877,286.19921875
878,286.19921875
879,286.19921875
880,286.19921875
881,286.19921875
882,286.19921875
883,287.32421875
884,300.31640625
885,308.33203125
886,308.33203125
887,304.86328125
888,308.5390625
889,314.00390625
890,324.49609375
891,311.390625
892,297.5
893,301.53515625
894,289.92578125
895,293.8359375
896,304.3125
897,293.171875
898,302.81640625
899,313.90234375
900,314.1328125
901,309.25
902,308.0625
903,305.90625
904,316.25
905,307.63671875
906,314.4140625
907,282.2578125
908,290.3515625
909,274.37109375
910,277.12109375
911,283.8828125
912,294.50390625
913,282.4609375
914,295.0703125
915,293.9921875
916,321.46875
917,305.44921875
918,306.84375
919,311.21875
920,315.84375
921,312.11328125
922,297.97265625
923,289.94140625
924,301.4765625
925,289.9453125
926,295.71484375
927,282.91015625
928,283.19140625
929,286.94140625
930,292.48046875
931,293.94921875
932,293.94921875
933,294.82421875
934,288.69140625
935,303.390625
936,295.171875
937,304.24609375
938,291.015625
939,298.6328125
940,284.98046875
941,285.35546875
942,288.85546875
943,293.23046875
944,297.48046875
945,299.19921875
946,309.078125
947,309.203125
948,309.203125
949,309.203125
950,309.203125
951,289.015625
952,288.73828125
953,288.73828125
954,288.73828125
955,288.73828125
956,289.98828125
957,294.36328125
958,297.30078125
959,306.078125
960,296.609375
961,344.16015625
962,329.08984375
963,318.296875
964,316.1953125
965,316.1953125
966,320.3203125
967,324.6953125
968,328.8203125
969,333.1953125
970,321.48046875
971,321.33984375
972,321.33984375
973,321.33984375
974,321.33984375
975,321.33984375
976,321.58984375
977,304.7578125
978,313.421875
979,310.05078125
980,310.17578125
981,310.92578125
982,311.92578125
983,294.171875
984,294.171875
985,294.171875
986,294.171875
987,294.171875
988,294.171875
989,294.76953125
990,291.59375
991,291.59375
992,291.59375
993,303.98828125
994,319.6953125
995,314.8203125
996,315.14453125
997,303.97265625
998,315.26953125
999,323.8671875
1000,303.2890625
1001,303.2890625
1002,304.6640625
1003,309.2890625
1004,313.6640625
1005,304.66015625
1006,304.34375
1007,304.34375
1008,304.34375
1009,300.9375
1010,303.8125
1011,303.8125
1012,303.8125
1013,303.8125
1014,300.05859375
1015,304.30859375
1016,286.703125
1017,286.703125
1018,286.703125
1019,286.703125
1020,286.703125
1021,286.703125
1022,287.953125
1023,286.20703125
1024,286.20703125
1025,306.19921875
1026,303.01171875
1027,303.01171875
1028,300.2109375
1029,300.8359375
1030,304.5859375
1031,289.796875
1032,289.62890625
1033,289.62890625
1034,289.62890625
1035,289.62890625
1036,289.48828125
1037,289.48828125
1038,287.06640625
1039,287.06640625
1040,287.06640625
1041,300.55078125
1042,301.58984375
1043,298.53515625
1044,298.66015625
1045,299.28515625
1046,300.03515625
1047,300.78515625
1048,304.03515625
1049,304.921875
1050,304.921875
1051,301.83203125
1052,301.83203125
1053,301.83203125
1054,306.08203125
1055,305.49609375
1056,305.01171875
1057,304.48828125
1058,299.50390625
1059,299.50390625
1060,299.50390625
1061,301.703125
1062,297.4921875
1063,288.4765625
1064,285.88671875
1065,273.68359375
1066,283.02734375
1067,264.3125
1068,256.2265625
1069,261.6015625
1070,263.1015625
1071,268.2265625
1072,283.3515625
1073,283.3359375
1074,283.3359375
1075,287.0859375
1076,292.9609375
1077,298.4609375
1078,285.37890625
1079,286.75390625
1080,288.12890625
1081,289.37890625
1082,290.75390625
1083,292.00390625
1084,295.00390625
1085,292.36328125
1086,292.36328125
1087,292.36328125
1088,308.80859375
1089,306.6640625
1090,306.6640625
1091,307.1640625
1092,303.69140625
1093,303.5546875
1094,303.5546875
1095,303.5546875
1096,303.5546875
1097,306.6796875
1098,306.89453125
1099,305.75390625
1100,305.75390625
1101,305.75390625
1102,305.75390625
1103,307.98828125
1104,308.50390625
1105,307.828125
1106,307.828125
1107,307.828125
1108,296.80078125
1109,296.6640625
1110,296.6640625
1111,296.6640625
1112,296.6640625
1113,296.6640625
1114,293.16796875
1115,293.16796875
1116,293.16796875
1117,294.29296875
1118,298.54296875
1119,308.08203125
1120,306.2578125
1121,306.2578125
1122,306.2578125
1123,306.2578125
1124,306.3828125
1125,307.2578125
1126,295.38671875
1127,304.36328125
1128,292.01171875
1129,295.90234375
1130,300.796875
1131,288.55078125
1132,287.59765625
1133,271.171875
1134,286.2890625
1135,285.12109375
1136,288.6953125
1137,291.4453125
1138,290.73828125
1139,290.73828125
1140,290.73828125
1141,291.98828125
1142,296.73828125
1143,300.73828125
1144,303.48828125
1145,286.54296875
1146,284.27734375
1147,284.27734375
1148,284.27734375
1149,285.27734375
1150,300.90625
1151,301.98046875
1152,301.98046875
1153,301.98046875
1154,300.01953125
1155,291.76953125
1156,291.76953125
1157,291.76953125
1158,292.26953125
1159,296.14453125
1160,296.14453125
1161,293.42578125
1162,293.42578125
1163,295.42578125
1164,299.80078125
1165,300.42578125
1166,299.68359375
1167,297.6875
1168,297.6875
1169,296.4375
1170,292.6171875
1171,292.6171875
1172,287.92578125
1173,292.05078125
1174,296.30078125
1175,289.96484375
1176,289.96484375
1177,289.96484375
1178,289.96484375
1179,289.96484375
1180,289.96484375
1181,298.60546875
1182,322.7578125
1183,326.875
1184,307.203125
1185,318.078125
1186,328.66796875
1187,301.265625
1188,307.63671875
1189,288.33203125
1190,279.8125
1191,285.6953125
1192,274.4609375
1193,278.8125
1194,269.84375
1195,279.078125
1196,249.625
1197,260.0703125
1198,262.1953125
1199,284.0859375
1200,307.78515625
1201,300.26953125
1202,309.4453125
1203,300.30859375
1204,308.93359375
1205,293.328125
1206,293.328125
1207,297.8046875
1208,309.390625
1209,298.421875
1210,309.53125
1211,328.70703125
1212,336.640625
1213,312.3984375
1214,315.9921875
1215,299.73828125
1216,303.86328125
1217,308.11328125
1218,312.23828125
1219,323.5
1220,303.9609375
1221,289.703125
1222,296.60546875
1223,283.7265625
1224,292.09375
1225,294.7421875
1226,293.62109375
1227,296.1796875
1228,290.37890625
1229,291.07421875
1230,295.69921875
1231,299.94921875
1232,304.19921875
1233,307.65234375
1234,303.2109375
1235,312.28125
1236,302.25
1237,303.77734375
1238,293.69921875
1239,292.69921875
1240,276.62109375
1241,282.97265625
1242,297.7109375
1243,295.33203125
1244,295.70703125
1245,299.20703125
1246,303.83203125
1247,308.20703125
1248,312.45703125
1249,313.6875
1250,313.45703125
1251,313.45703125
1252,313.45703125
1253,313.45703125
1254,314.95703125
1255,316.33203125
1256,311.859375
1257,342.11328125
1258,349.45703125
1259,345.9375
1260,332.19921875
1261,312.9296875
1262,303.00390625
1263,303.9453125
1264,291.75390625
1265,294.25390625
1266,298.12890625
1267,296.84765625
1268,299.84765625
1269,303.97265625
1270,308.59765625
1271,313.09765625
1272,317.47265625
1273,321.15234375
1274,321.27734375
1275,321.27734375
1276,320.3671875
1277,312.3828125
1278,312.3828125
1279,312.3828125
1280,312.3828125
1281,312.3828125
1282,313.1328125
1283,313.62109375
1284,309.984375
1285,309.984375
1286,309.984375
1287,309.984375
1288,307.30859375
1289,308.984375
1290,308.984375
1291,308.984375
1292,308.984375
1293,311.60546875
1294,314.76171875
1295,300.6640625
1296,304.171875
1297,304.8046875
1298,292.79296875
1299,294.0078125
1300,275.86328125
1301,277.36328125
1302,281.36328125
1303,301.07421875
1304,307.36328125
1305,310.48828125
1306,304.9453125
1307,305.0703125
1308,305.8203125
1309,306.4453125
1310,310.6953125
1311,314.35546875
1312,314.35546875
1313,311.3203125
1314,311.3203125
1315,311.3203125
1316,313.4453125
1317,317.5703125
1318,320.3203125
1319,315.03515625
1320,317.16015625
1321,317.16015625
1322,317.16015625
1323,315.24609375
1324,315.24609375
1325,315.74609375
1326,289.79296875
1327,289.1015625
1328,289.1015625
1329,289.1015625
1330,289.1015625
1331,289.1015625
1332,292.3515625
1333,292.7265625
1334,290.5625
1335,313.6328125
1336,308.2421875
1337,305.66015625
1338,305.66015625
1339,305.66015625
1340,308.16015625
1341,309.53515625
1342,293.33984375
1343,293.33984375
1344,293.33984375
1345,293.33984375
1346,293.33984375
1347,293.33984375
1348,293.7734375
1349,293.7734375
1350,293.7734375
1351,302.8125
1352,301.18359375
1353,301.18359375
1354,302.80859375
1355,301.0078125
1356,300.53515625
1357,300.53515625
1358,300.53515625
1359,300.91015625
1360,305.28515625
1361,322.98046875
1362,284.21875
1363,291.39453125
1364,303.05078125
1365,285.8671875
1366,302.984375
1367,333.71484375
1368,317.83203125
1369,312.6328125
1370,309.6171875
1371,312.9921875
1372,317.1171875
1373,321.3671875
1374,325.8671875
1375,330.2421875
1376,333.7421875
1377,333.7421875
1378,333.7421875
1379,333.7421875
1380,333.7421875
1381,333.7421875
1382,333.10546875
1383,334.05859375
1384,325.7421875
1385,327.8671875
1386,331.8671875
1387,322.53515625
1388,322.66015625
1389,322.47265625
1390,322.47265625
1391,322.47265625
1392,322.47265625
1393,322.59765625
1394,324.70703125
1395,324.296875
1396,324.296875
1397,324.296875
1398,331.5859375
1399,327.7578125
1400,327.7578125
1401,327.7578125
1402,318.3828125
1403,322.6328125
1404,326.8828125
1405,331.1328125
1406,305.94921875
1407,305.94921875
1408,306.07421875
1409,306.07421875
1410,306.07421875
1411,306.07421875
1412,306.07421875
1413,304.6875
1414,326.94921875
1415,322.2578125
1416,322.2578125
1417,322.2578125
1418,316.39453125
1419,313.484375
1420,313.3125
1421,313.3125
1422,314.4375
1423,319.0625
1424,323.5625
1425,324.9375
1426,324.9375
1427,323.515625
1428,323.515625
1429,322.3984375
1430,324.94921875
1431,315.9453125
1432,319.9140625
1433,301.171875
1434,305.05078125
1435,287.3203125
1436,306.5859375
1437,305.23046875
1438,287.58203125
1439,287.4609375
1440,291.5859375
1441,295.8359375
1442,300.4609375
1443,298.7421875
1444,314.64453125
1445,314.125
1446,312.2421875
1447,309.10546875
1448,309.10546875
1449,309.10546875
1450,309.10546875
1451,311.35546875
1452,315.60546875
1453,317.60546875
1454,317.27734375
1455,317.27734375
1456,317.27734375
1457,317.27734375
1458,317.27734375
1459,316.5546875
1460,315.75390625
1461,314.890625
1462,314.890625
1463,309.18359375
1464,307.80859375
1465,307.80859375
1466,307.80859375
1467,310.18359375
1468,314.43359375
1469,317.23828125
1470,316.58203125
1471,316.58203125
1472,316.58203125
1473,316.58203125
1474,316.58203125
1475,315.5078125
1476,316.69140625
1477,330.2890625
1478,332.1328125
1479,324.2890625
1480,321.87109375
1481,307.19140625
1482,316.8984375
1483,319.91015625
1484,305.578125
1485,312.38671875
1486,299.68359375
1487,306.51953125
1488,291.23046875
1489,301.10546875
1490,307.12109375
1491,312.4453125
1492,304.16015625
1493,319.796875
1494,322.23828125
1495,313.05078125
1496,322.07421875
1497,312.10546875
1498,320.70703125
1499,306.54296875
1500,307.578125
1501,315.03125
1502,326.86328125
1503,330.58984375
1504,320.2109375
1505,326.5859375
1506,328.828125
1507,315.0703125
1508,322.44921875
1509,321.546875
1510,306.484375
1511,310.609375
1512,310.17578125
1513,310.17578125
1514,318.91015625
1515,304.17578125
1516,294.703125
1517,302.4921875
1518,304.1328125
1519,293.359375
1520,302.109375
1521,301.44921875
1522,313.09765625
1523,312.18359375
1524,312.43359375
1525,313.18359375
1526,314.05859375
1527,307.3203125
1528,297.875
1529,305.0390625
1530,295.8046875
1531,304.3125
1532,289.48046875
1533,297.2109375
1534,301.4609375
1535,285.37890625
1536,289.62890625
1537,313.42578125
1538,319.96484375
1539,323.96484375
1540,325.33984375
1541,326.08984375
1542,309.8046875
1543,309.5625
1544,309.5625
1545,309.5625
1546,311.9375
1547,316.0625
1548,319.7734375
1549,319.7734375
1550,315.92578125
1551,330.75390625
1552,340.875
1553,354.34375
1554,340.42578125
1555,335.3984375
1556,319.96484375
1557,328.06640625
1558,332.5078125
1559,315.82421875
1560,320.32421875
1561,324.82421875
1562,328.82421875
1563,322.75
1564,322.75
1565,322.75
1566,322.75
1567,322.75
1568,314.55078125
1569,320.16796875
1570,320.29296875
1571,320.41796875
1572,324.66796875
1573,327.29296875
1574,305.390625
1575,305.21875
1576,305.21875
1577,305.21875
1578,305.21875
1579,305.21875
1580,305.21875
1581,305.171875
1582,304.0625
1583,304.0625
1584,321.19140625
1585,317.5078125
1586,317.2890625
1587,316.93359375
1588,322.3125
1589,329.1484375
1590,307.41015625
1591,316.19921875
1592,312.0390625
1593,299.1953125
1594,304.87890625
1595,287.4140625
1596,288.609375
1597,292.609375
1598,296.859375
1599,311.2734375
1600,311.28125
1601,311.28125
1602,311.28125
1603,311.28125
1604,314.40625
1605,318.65625
1606,320.78125
1607,294.6796875
1608,294.6796875
1609,294.6796875
1610,294.8046875
1611,292.30078125
1612,292.30078125
1613,294.67578125
1614,292.23828125
1615,315.75
1616,314.4375
1617,313.7734375
1618,313.7734375
1619,313.7734375
1620,313.7734375
1621,312.58984375
1622,314.83984375
1623,318.96484375
1624,321.8359375
1625,321.8359375
1626,321.8359375
1627,321.8359375
1628,321.8359375
1629,321.8359375
1630,317.3515625
1631,318.99609375
1632,318.99609375
1633,314.05078125
1634,315.69921875
1635,315.69921875
1636,315.69921875
1637,315.69921875
1638,315.69921875
1639,315.69921875
1640,316.44921875
1641,319.50390625
1642,317.75390625
1643,317.75390625
1644,317.75390625
1645,317.75390625
1646,318.6328125
1647,314.13671875
1648,314.13671875
1649,316.13671875
1650,317.01171875
1651,317.01171875
1652,327.38671875
1653,342.015625
1654,331.3828125
1655,315.87890625
1656,316.53515625
1657,299.50390625
1658,306.58203125
1659,289.1015625
1660,291.6953125
1661,308.0546875
1662,311.85546875
1663,315.48046875
1664,319.48046875
1665,322.98046875
1666,323.85546875
1667,301.29296875
1668,301.29296875
1669,301.29296875
1670,301.29296875
1671,301.29296875
1672,303.16796875
1673,307.91796875
1674,309.79296875
1675,297.29296875
1676,297.29296875
1677,322.14453125
1678,323.9375
1679,323.9375
1680,321.23828125
1681,316.93359375
1682,314.625
1683,314.625
1684,314.625
1685,314.625
1686,317.375
1687,321.875
1688,324.0546875
1689,324.0546875
1690,324.0546875
1691,320.953125
1692,305.3046875
1693,320.3046875
1694,320.4296875
1695,320.4296875
1696,320.4296875
1697,316.17578125
1698,320.42578125
1699,303.79296875
1700,303.79296875
1701,303.79296875
1702,303.79296875
1703,303.79296875
1704,303.79296875
1705,303.79296875
1706,303.65625
1707,301.7421875
1708,319.76171875
1709,321.1640625
1710,318.78125
1711,329.3046875
