elapsed [sec],memory usage (rss) [MB]
0,48.65234375
1,56.41796875
2,57.83203125
3,59.33203125
4,59.33203125
5,66.94921875
6,77.734375
7,79.484375
8,78.0703125
9,78.0703125
10,74.09375
11,78.7578125
12,79.5078125
13,79.6328125
14,79.6328125
15,72.66796875
16,76.453125
17,76.453125
18,76.453125
19,75.82421875
20,75.82421875
21,75.82421875
22,73.9140625
23,73.1640625
24,74.5390625
25,74.5390625
26,74.5390625
27,73.05078125
28,73.05078125
29,72.66015625
30,83.34765625
31,83.84765625
32,83.97265625
33,84.09765625
34,84.09765625
35,84.22265625
36,84.22265625
37,84.22265625
38,84.22265625
39,84.22265625
40,84.22265625
41,84.22265625
42,84.22265625
43,84.22265625
44,71.9609375
45,84.66015625
46,84.53125
47,84.65625
48,84.65625
49,84.65625
50,84.65625
51,84.65625
52,84.65625
53,84.65625
54,84.65625
55,84.65625
56,84.65625
57,84.65625
58,86.53125
59,89.4765625
60,87.28125
61,83.12890625
62,83.12890625
63,81.59765625
64,81.59765625
65,81.03515625
66,83.48046875
67,82.8515625
68,82.9765625
69,82.9765625
70,82.9765625
71,81.57421875
72,81.57421875
73,81.140625
74,85.77734375
75,85.77734375
76,85.77734375
77,85.77734375
78,78.76953125
79,80.43359375
80,80.43359375
81,80.43359375
82,77.5
83,77.5
84,81.3203125
85,81.0546875
86,81.37109375
87,82.62109375
88,82.62109375
89,89.10546875
90,87.60546875
91,87.6640625
92,89.0390625
93,89.0390625
94,89.0390625
95,87.6015625
96,87.6015625
97,89.66796875
98,90.91796875
99,89.1640625
100,89.1640625
101,89.1640625
102,87.68359375
103,87.68359375
104,89.64453125
105,89.64453125
106,89.76953125
107,89.76953125
108,89.76953125
109,89.76953125
110,89.76953125
111,89.76953125
112,89.76953125
113,89.76953125
114,89.76953125
115,89.76953125
116,89.76953125
117,89.76953125
118,89.76953125
119,93.64453125
120,93.64453125
121,93.64453125
122,89.4453125
123,89.4453125
124,89.4453125
125,89.4453125
126,89.4453125
127,89.4453125
128,89.4453125
129,89.4453125
130,89.4453125
131,86.60546875
132,88.73046875
133,92.5078125
134,97.1328125
135,97.0703125
136,97.0703125
137,96.6171875
138,95.1875
139,84.8046875
140,86.4296875
141,87.8046875
142,87.52734375
143,87.52734375
144,87.52734375
145,86.21875
146,83.8125
147,83.8125
148,89.56640625
149,89.56640625
150,89.56640625
151,89.56640625
152,89.56640625
153,89.56640625
154,89.56640625
155,89.56640625
156,91.44140625
157,91.44140625
158,91.44140625
159,91.44140625
160,91.44140625
161,89.9921875
162,89.9921875
163,89.46484375
164,85.22265625
165,85.22265625
166,85.22265625
167,85.22265625
168,85.22265625
169,85.34765625
170,85.34765625
171,85.34765625
172,85.34765625
173,85.34765625
174,85.34765625
175,85.34765625
176,87.59765625
177,88.97265625
178,89.08203125
179,88.62890625
180,87.7109375
181,82.703125
182,81.828125
183,81.828125
184,81.828125
185,81.828125
186,81.828125
187,83.703125
