elapsed [sec],memory usage (rss) [MB]
408,277.8515625
409,283.51171875
410,289.83984375
411,289.83984375
412,283.94921875
413,283.94921875
414,284.82421875
415,284.82421875
416,284.57421875
417,285.44921875
418,285.44921875
419,285.44921875
420,284.671875
421,284.671875
422,285.421875
423,285.421875
424,285.421875
425,283.98046875
426,291.51171875
427,289.5859375
428,289.44921875
429,283.9140625
430,283.6640625
431,284.4140625
432,284.4140625
433,284.4140625
434,284.7890625
435,284.9140625
436,284.9140625
437,284.26953125
438,284.51953125
439,284.64453125
440,284.51953125
441,283.765625
442,291.265625
443,290.98046875
444,286.76953125
445,286.64453125
446,286.89453125
447,286.89453125
448,286.88671875
449,286.88671875
450,286.63671875
451,288.38671875
452,288.38671875
453,288.37109375
454,291.96484375
455,291.23046875
456,291.23046875
457,294.70703125
458,294.07421875
459,292.2421875
460,292.3671875
461,285.41015625
462,285.11328125
463,285.11328125
464,285.11328125
465,285.23828125
466,285.109375
467,285.234375
468,278.1015625
469,278.2265625
470,277.9765625
471,277.9765625
472,277.72265625
473,290.66796875
474,288.47265625
475,287.93359375
476,283.109375
477,284.609375
478,284.609375
479,284.734375
480,284.609375
481,284.734375
482,284.35546875
483,284.48046875
484,284.73046875
485,284.85546875
486,284.85546875
487,284.85546875
488,284.84765625
489,289.3984375
490,289.91015625
491,289.390625
492,284.2265625
493,283.6796875
494,283.15234375
495,283.15234375
496,283.0234375
497,282.89453125
498,283.64453125
499,283.64453125
500,283.76953125
501,283.5
502,283.75
503,283.75
504,281.87109375
505,290.12109375
506,290.12109375
507,290.12109375
508,283.91796875
509,283.79296875
510,278.97265625
511,278.97265625
512,279.09765625
513,279.09765625
514,279.09765625
515,278.97265625
516,279.22265625
517,279.09765625
518,279.09765625
519,278.97265625
520,281.5703125
521,288.390625
522,288.8359375
523,288.58203125
524,288.95703125
525,288.95703125
526,289.20703125
527,289.20703125
528,289.20703125
529,289.58203125
530,289.58203125
531,289.58203125
532,289.70703125
533,289.70703125
534,289.70703125
535,289.83203125
536,283.91015625
537,290.28515625
538,290.03515625
539,289.8984375
540,290.0234375
541,284.09375
542,281.13671875
543,280.4921875
544,280.6171875
545,280.4921875
546,280.4921875
547,280.4921875
548,277.765625
549,277.890625
550,278.015625
551,278.015625
552,282.87109375
553,290.24609375
554,289.6640625
555,289.6640625
556,284.515625
557,284.515625
558,284.640625
559,279.6171875
560,279.7421875
561,275.60546875
562,275.60546875
563,275.48046875
564,275.48046875
565,275.73046875
566,275.73046875
567,275.98046875
568,282.73046875
569,290.98046875
570,290.4375
571,286.15234375
572,286.15234375
573,286.27734375
574,286.15234375
575,286.27734375
576,286.02734375
577,286.02734375
578,286.27734375
579,286.40234375
580,286.65234375
581,286.65234375
582,287.40234375
583,286.73828125
584,290.8046875
585,290.8046875
586,290.8046875
587,286.2109375
588,286.2109375
589,286.3359375
590,286.3359375
591,286.3359375
592,286.4609375
593,286.7109375
594,286.9609375
595,286.9609375
596,286.9609375
597,285.26953125
598,286.14453125
599,287.51953125
600,291.7265625
601,291.7265625
