elapsed [sec],memory usage (rss) [MB]
0,49.16015625
1,56.69921875
2,58.015625
3,59.140625
4,59.265625
5,68.484375
6,77.60546875
7,80.48046875
8,79.7890625
9,80.0390625
10,77.73828125
11,81.10546875
12,81.10546875
13,81.10546875
14,80.1015625
15,80.63671875
16,82.01171875
17,82.01171875
18,82.01171875
19,82.01171875
20,75.21484375
21,75.421875
22,74.609375
23,77.28515625
24,76.57421875
25,76.30859375
26,76.30859375
27,79.171875
28,78.5234375
29,77.49609375
30,90.3203125
31,88.64453125
32,88.64453125
33,88.64453125
34,88.64453125
35,78.09765625
36,76.83984375
37,76.83984375
38,76.83984375
39,76.83984375
40,76.83984375
41,76.83984375
42,76.83984375
43,76.83984375
44,76.83984375
45,82.7109375
46,82.7109375
47,82.7109375
48,82.7109375
49,82.7109375
50,82.7109375
51,82.7109375
52,84.1640625
53,83.734375
54,83.734375
55,83.734375
56,83.734375
57,83.734375
58,83.734375
59,90.1484375
60,87.4140625
61,87.4140625
62,89.4140625
63,91.8671875
64,92.8671875
65,92.68359375
66,92.68359375
67,91.28515625
68,91.28515625
69,91.28515625
70,91.28515625
71,91.28515625
72,91.28515625
73,91.28515625
74,79.69140625
75,79.69140625
76,79.69140625
77,79.43359375
78,79.43359375
79,79.43359375
80,79.43359375
81,79.43359375
82,79.43359375
83,76.09375
84,76.09375
85,76.21875
86,76.21875
87,76.21875
88,76.21875
89,90.1171875
90,90.1171875
91,85.9453125
92,85.9453125
93,85.9453125
94,85.9453125
95,87.8203125
96,87.8203125
97,87.8203125
98,87.8203125
99,87.8203125
100,86.39453125
101,86.39453125
102,85.921875
103,85.921875
104,85.66015625
105,87.78515625
106,88.66015625
107,87.88671875
108,87.390625
109,88.14453125
110,88.54296875
111,86.87109375
112,86.87109375
113,86.87109375
114,85.3671875
115,85.3671875
116,84.9296875
117,84.9296875
118,84.9296875
119,80.83203125
120,80.83203125
121,80.83203125
122,80.83203125
123,80.83203125
124,80.83203125
125,80.83203125
126,80.83203125
127,80.83203125
128,81.4375
129,82.6875
130,82.8125
131,82.8125
132,82.8125
133,81.36328125
134,91.3671875
135,92.98046875
136,91.93359375
137,91.93359375
138,91.93359375
139,90.125
140,90.125
141,90.6953125
142,90.1171875
143,91.4921875
144,91.6171875
145,91.6171875
146,90.23828125
147,90.23828125
148,94.20703125
149,85.2734375
150,85.3984375
151,81.2265625
152,81.2265625
153,81.2265625
154,81.2265625
155,81.2265625
156,81.2265625
157,81.96875
158,82.96875
159,82.96875
160,82.96875
161,82.96875
162,81.6015625
163,84.4375
164,86.90234375
165,88.15234375
166,88.15234375
167,86.26953125
168,86.26953125
169,84.796875
170,84.796875
171,72.8984375
172,72.8984375
173,72.8984375
174,72.8984375
175,72.8984375
176,72.8984375
177,75.1484375
178,89.953125
179,89.90234375
180,89.421875
181,88.41796875
182,87.03125
183,87.03125
184,87.33203125
185,88.70703125
186,88.83203125
187,88.83203125
188,88.83203125
189,87.48046875
190,87.48046875
191,88.1015625
192,88.1015625
193,90.9375
194,93.1875
195,93.8125
196,90.8984375
197,92.91796875
198,94.16796875
199,93.01171875
200,94.38671875
201,92.390625
202,92.390625
203,91.03515625
204,91.03515625
205,91.03515625
206,90.578125
207,90.578125
208,88.96875
209,84.84375
210,84.84375
211,85.5703125
212,86.9453125
213,86.9453125
214,86.9453125
215,86.9453125
216,85.48828125
217,84.96484375
218,85.41796875
219,86.54296875
220,86.66796875
221,86.66796875
222,85.2421875
223,89.55859375
224,89.55859375
225,89.23828125
226,89.23828125
227,89.23828125
228,89.23828125
229,78.05078125
230,78.05078125
231,78.05078125
232,78.05078125
233,78.05078125
234,78.05078125
235,78.05078125
236,77.92578125
237,95.1640625
238,89.63671875
239,89.63671875
240,89.63671875
241,89.63671875
242,89.63671875
243,89.63671875
244,89.63671875
245,89.63671875
246,89.63671875
247,89.63671875
248,90.6875
249,90.24609375
250,90.24609375
251,89.96484375
252,85.1796875
253,85.1796875
254,85.1796875
255,85.1796875
256,85.1796875
257,85.1796875
258,85.1796875
259,85.1796875
260,85.1796875
261,85.1796875
262,85.1796875
263,85.1796875
264,85.1796875
265,85.1796875
266,85.1796875
267,83.640625
268,81.859375
269,81.859375
270,81.859375
271,81.859375
272,81.859375
273,81.859375
274,81.859375
275,81.859375
276,83.390625
277,84.640625
278,84.53515625
279,85.78515625
280,83.90234375
281,83.90234375
282,82.16015625
283,80.69140625
284,80.28515625
285,77.58984375
286,77.58984375
287,78.36328125
288,79.36328125
289,79.36328125
290,79.36328125
291,79.36328125
292,77.37890625
293,77.37890625
294,77.37890625
295,77.37890625
296,77.37890625
297,87.796875
298,87.796875
299,83.56640625
300,83.56640625
301,83.56640625
302,83.56640625
303,83.56640625
304,85.44140625
305,85.44140625
306,85.56640625
307,85.56640625
308,87.578125
309,88.22265625
310,89.47265625
311,87.48828125
312,90.04296875
313,91.453125
314,93.703125
315,92.84375
316,94.62890625
317,93.9765625
318,95.5234375
319,96.7734375
320,97.234375
321,96.97265625
322,96.40625
323,94.81640625
324,94.81640625
325,94.46484375
326,81.50390625
327,97.125
328,99.96484375
329,97.390625
330,97.390625
331,97.390625
332,95.88671875
333,95.88671875
334,95.53515625
335,95.53515625
336,95.53515625
337,95.53515625
338,96.19921875
339,97.44921875
340,97.57421875
341,97.57421875
342,94.79296875
343,94.79296875
344,94.79296875
345,90.46484375
346,90.21484375
347,90.08984375
348,91.33984375
349,90.8046875
350,91.9296875
351,91.9296875
352,91.9296875
353,91.9296875
354,90.0234375
355,90.546875
356,103.7421875
357,101.00390625
358,101.00390625
359,99.0390625
360,99.0390625
361,99.0390625
362,99.0390625
363,100.9140625
364,100.9140625
365,100.9140625
366,100.9140625
367,100.9140625
368,99.0234375
369,99.5078125
370,100.7578125
371,94.93359375
372,90.81640625
373,88.84765625
374,87.88671875
375,87.88671875
376,87.609375
377,87.609375
378,87.609375
379,87.609375
380,87.609375
381,87.609375
382,87.609375
383,87.609375
384,87.609375
385,87.609375
386,95.47265625
387,95.47265625
388,95.47265625
389,95.47265625
390,95.47265625
391,95.47265625
392,95.47265625
393,95.47265625
394,95.47265625
395,98.06640625
396,99.19140625
397,99.19140625
398,97.265625
399,97.265625
400,95.2578125
401,94.62109375
402,93.4296875
403,94.1796875
404,94.1796875
405,92.22265625
406,92.22265625
407,92.22265625
408,92.22265625
409,92.22265625
410,92.22265625
411,77.2265625
412,77.2265625
