elapsed [sec],memory usage (rss) [MB]
211,88.06640625
212,88.06640625
213,88.06640625
214,88.06640625
215,88.06640625
216,88.06640625
217,88.06640625
218,88.06640625
219,88.06640625
220,88.06640625
221,88.06640625
222,89.05078125
223,89.05078125
224,89.05078125
225,89.05078125
226,89.05078125
227,89.05078125
228,89.05078125
229,89.05078125
230,89.05078125
231,89.05078125
232,89.05078125
233,89.05078125
234,89.05078125
235,89.05078125
236,89.05078125
237,89.18359375
238,89.18359375
239,89.18359375
240,89.18359375
241,89.18359375
242,87.52734375
243,83.37109375
244,81.80859375
245,83.05859375
246,81.68359375
247,82.93359375
248,81.296875
249,79.34765625
250,79.34765625
251,79.34765625
252,88.3046875
253,88.3046875
254,88.3046875
255,88.3046875
256,88.3046875
257,88.3046875
258,88.3046875
259,90.3046875
260,90.3046875
261,90.3046875
262,90.81640625
263,90.81640625
264,88.828125
265,88.828125
266,88.828125
267,93.99609375
268,93.99609375
269,96.43359375
270,95.82421875
271,95.94921875
272,87.9609375
273,87.9609375
274,85.95703125
275,85.95703125
276,85.95703125
277,85.95703125
278,85.95703125
279,85.95703125
280,85.95703125
281,85.95703125
282,96.86328125
283,94.125
284,94.125
285,94.125
286,94.125
287,94.125
288,94.125
289,94.125
290,94.125
291,94.125
292,94.125
293,94.125
294,94.125
295,94.125
296,93.66015625
297,85.55859375
298,85.55859375
299,85.55859375
300,85.55859375
301,87.9453125
302,89.3203125
303,87.88671875
304,89.26171875
305,87.63671875
306,87.63671875
307,85.609375
308,85.609375
309,85.609375
310,85.609375
311,88.1796875
312,89.26171875
313,106.19921875
314,115.69921875
315,113.76953125
316,114.01953125
317,110.140625
318,110.265625
319,110.265625
320,109.67578125
321,109.359375
322,109.2265625
323,109.2265625
324,109.2265625
325,109.2265625
326,117.0859375
327,117.0859375
328,117.2109375
329,115.890625
330,115.890625
331,116.015625
332,116.015625
333,116.015625
334,115.890625
335,115.890625
336,115.890625
337,120.390625
338,120.765625
339,118.84765625
340,117.9609375
341,118.6875
342,113.90234375
343,113.90234375
344,113.90234375
345,113.90234375
346,113.90234375
347,113.90234375
348,113.90234375
349,114.02734375
350,114.02734375
351,114.02734375
352,114.02734375
353,114.02734375
354,114.02734375
355,114.02734375
356,113.99609375
357,113.99609375
358,113.99609375
359,113.99609375
360,113.99609375
361,113.99609375
362,113.99609375
363,113.99609375
364,113.99609375
365,113.99609375
366,113.99609375
367,113.99609375
368,113.99609375
369,113.99609375
370,113.99609375
371,109.92578125
372,109.92578125
373,115.05078125
374,114.66015625
375,112.71484375
376,109.75
377,109.75
378,109.75
379,109.75
380,109.75
381,109.75
382,109.75
383,109.75
384,109.75
385,114.875
386,103.90234375
387,101.0078125
388,101.0078125
389,101.0078125
390,98.06640625
391,98.06640625
392,98.06640625
393,97.80078125
394,97.80078125
395,97.92578125
396,97.92578125
397,97.92578125
398,97.92578125
399,97.92578125
400,95.40234375
401,113.53515625
402,113.53515625
403,113.53515625
404,113.53515625
405,113.53515625
406,113.53515625
407,113.53515625
408,113.53515625
409,113.53515625
410,113.53515625
411,113.53515625
412,113.53515625
413,113.53515625
414,113.53515625
415,114.921875
416,107.6953125
417,107.6953125
418,107.6953125
419,107.6953125
420,107.6953125
421,107.6953125
422,107.6953125
423,107.6953125
424,107.6953125
425,107.6953125
426,107.6953125
427,109.5703125
428,109.5703125
429,107.58984375
430,112.265625
431,112.265625
432,112.265625
433,112.265625
434,108.10546875
435,108.10546875
436,109.31640625
437,109.94140625
438,110.06640625
439,110.06640625
440,110.06640625
441,108.578125
442,109.6953125
443,108.19140625
444,108.19140625
445,105.33984375
446,105.33984375
447,105.33984375
448,105.33984375
449,105.33984375
450,105.33984375
451,105.33984375
452,105.33984375
453,105.33984375
454,105.33984375
455,108.3515625
456,106.19921875
457,106.19921875
458,106.19921875
459,106.19921875
460,106.3359375
461,105.453125
462,105.453125
463,104.09375
464,105.71875
465,105.84375
466,105.84375
467,106.85546875
468,104.84375
469,104.84375
470,105.88671875
471,106.63671875
472,105.94921875
473,103.9765625
474,103.9765625
475,105.296875
476,105.296875
477,105.296875
478,105.296875
479,105.296875
480,108.58984375
481,108.28125
482,109.578125
483,110.328125
484,107.359375
485,107.359375
486,105.4765625
487,105.4765625
488,105.4765625
489,105.4765625
490,112.578125
491,112.578125
492,112.578125
493,112.578125
494,112.578125
495,112.578125
496,112.578125
497,112.578125
498,112.578125
499,112.578125
500,112.578125
501,112.578125
502,112.578125
503,112.578125
504,112.578125
505,108.6328125
506,108.6328125
507,108.6328125
508,108.6328125
509,108.6328125
510,108.6328125
511,108.6328125
512,108.6328125
513,108.6328125
514,108.6328125
515,108.6328125
516,108.6328125
517,108.6328125
518,108.6328125
519,110.0390625
520,108.66015625
521,108.66015625
522,108.66015625
523,108.66015625
524,108.66015625
525,108.66015625
526,98.390625
527,98.390625
528,98.390625
529,98.390625
530,98.390625
531,102.765625
532,101.3515625
533,101.3515625
534,111.7734375
535,110.8828125
536,108.9296875
537,108.9296875
538,108.9296875
539,109.0546875
540,109.0546875
541,109.0546875
542,109.0546875
543,109.0546875
544,109.0546875
545,109.0546875
546,109.0546875
547,109.0546875
548,109.0546875
549,116.48046875
550,116.48046875
551,116.48046875
552,109.46484375
553,109.46484375
554,109.46484375
555,109.46484375
556,109.46484375
557,109.46484375
558,109.46484375
559,109.46484375
560,111.21484375
561,111.21484375
562,109.29296875
563,109.29296875
564,109.2421875
565,109.2421875
566,109.2421875
567,109.2421875
568,109.2421875
569,109.2421875
570,109.2421875
571,109.2421875
572,109.2421875
573,110.8828125
574,111.2578125
575,111.3828125
576,111.3828125
577,111.3828125
578,109.40625
579,114.03515625
580,114.03515625
581,114.03515625
582,114.16015625
583,114.16015625
584,111.828125
585,110.22265625
586,111.33984375
587,108.953125
588,108.30859375
589,108.93359375
590,110.2421875
591,110.8671875
592,108.89453125
593,108.89453125
594,107.15625
595,105.76171875
596,105.76171875
597,105.76171875
598,105.76171875
599,105.76171875
600,105.76171875
601,105.76171875
602,105.76171875
603,105.76171875
604,105.76171875
605,105.76171875
606,105.76171875
607,105.76171875
608,105.76171875
609,109.2734375
610,113.6875
611,113.39453125
612,114.39453125
613,114.51953125
614,114.64453125
615,114.64453125
616,113.80078125
617,113.80078125
618,113.80078125
619,113.80078125
620,113.80078125
621,113.92578125
622,114.05078125
623,114.05078125
624,117.42578125
625,117.42578125
626,117.55078125
627,117.55078125
628,117.55078125
629,117.55078125
630,117.55078125
631,117.55078125
632,117.55078125
633,117.55078125
634,117.67578125
635,117.67578125
636,117.67578125
637,117.67578125
638,117.67578125
639,126.1015625
640,126.1015625
641,126.1015625
642,126.1015625
643,133.7265625
644,130.34765625
645,132.47265625
646,134.22265625
647,134.22265625
648,134.22265625
649,128.26953125
650,128.140625
651,128.140625
652,127.6875
653,131.0546875
654,120.94140625
655,120.84375
656,120.48828125
657,120.48828125
658,120.48828125
659,111.57421875
660,111.57421875
661,111.3828125
662,111.05859375
663,106.17578125
664,106.17578125
665,106.17578125
666,106.17578125
667,106.17578125
668,129.640625
669,127.41796875
670,127.41796875
671,127.41796875
672,123.1796875
673,123.1796875
674,123.1796875
675,123.1796875
676,123.1796875
677,123.1796875
678,123.1796875
679,123.1796875
680,123.1796875
681,123.1796875
682,123.1796875
683,122.17578125
684,117.875
685,117.875
686,117.875
687,117.875
688,117.875
689,121.5
690,123.87109375
691,125.11328125
692,126.36328125
693,120.41796875
694,117.48828125
695,117.48828125
696,117.48828125
697,117.61328125
698,126.703125
699,122.4140625
700,128.2890625
701,126.59765625
702,126.72265625
703,123.6875
704,123.6875
705,123.6875
706,123.6875
707,122.77734375
708,122.77734375
709,122.90234375
710,122.90234375
711,122.90234375
712,122.90234375
713,117.7578125
714,115.16015625
715,115.16015625
716,115.16015625
717,115.16015625
718,115.16015625
719,115.16015625
720,115.16015625
721,115.28515625
722,115.28515625
723,115.28515625
724,115.28515625
725,115.28515625
726,115.28515625
727,115.28515625
728,117.90625
729,117.90625
730,117.90625
731,117.90625
732,117.90625
733,117.90625
734,117.90625
735,117.90625
736,117.90625
737,117.90625
738,117.90625
739,117.90625
740,117.90625
741,117.90625
742,117.90625
743,129.2265625
744,135.8515625
745,131.96875
746,127.58203125
747,121.57421875
748,118.61328125
749,118.61328125
750,118.61328125
751,118.73828125
752,118.73828125
753,118.73828125
754,118.73828125
755,118.73828125
756,118.73828125
757,118.73828125
758,122.70703125
759,122.70703125
760,122.70703125
761,122.70703125
762,122.70703125
763,122.70703125
764,122.70703125
765,122.70703125
766,122.70703125
767,122.70703125
768,122.70703125
769,122.70703125
770,122.70703125
771,122.70703125
772,122.70703125
773,128.2734375
774,126.9453125
775,126.9453125
776,126.9453125
777,126.9453125
778,126.9453125
779,126.9453125
780,126.9453125
781,126.9453125
782,126.9453125
783,126.9453125
784,126.9453125
785,126.9453125
786,126.9453125
787,128.9140625
788,128.26953125
789,126.984375
790,126.984375
791,126.984375
792,126.984375
793,126.984375
794,126.984375
795,126.984375
796,126.984375
797,126.984375
798,127.359375
799,127.359375
800,127.359375
801,127.359375
802,127.0
803,122.890625
804,122.890625
805,122.890625
806,122.890625
807,122.890625
808,122.890625
809,122.890625
810,122.890625
811,122.890625
812,122.890625
813,122.890625
814,122.890625
815,122.890625
816,123.015625
817,128.54296875
818,127.12109375
819,127.12109375
820,127.12109375
821,127.12109375
822,130.99609375
823,130.0859375
824,130.0859375
825,130.0859375
826,127.05859375
827,127.05859375
828,127.05859375
829,127.05859375
830,127.05859375
831,127.05859375
832,122.07421875
833,122.07421875
834,122.07421875
835,117.89453125
836,117.89453125
837,118.01953125
838,118.01953125
839,118.01953125
840,118.01953125
841,118.01953125
842,118.01953125
843,118.01953125
844,118.01953125
845,118.01953125
846,118.01953125
847,127.40234375
848,128.9453125
849,131.3203125
850,130.90234375
851,130.90234375
852,123.9921875
853,124.1171875
854,124.1171875
855,124.1171875
856,124.1171875
857,127.8671875
858,126.97265625
859,126.97265625
860,126.97265625
861,124.0234375
862,118.82421875
863,116.08984375
864,116.08984375
865,116.08984375
866,116.08984375
867,116.08984375
868,116.08984375
869,116.08984375
870,116.08984375
871,116.08984375
872,116.08984375
873,116.08984375
874,119.71484375
875,118.8125
876,118.9375
877,132.45703125
878,128.05859375
879,122.90234375
880,122.90234375
881,118.78125
882,124.52734375
883,125.92578125
884,127.55078125
885,121.671875
886,118.6796875
887,118.6796875
888,118.6796875
889,118.8046875
890,118.8046875
891,118.6796875
892,125.98046875
893,121.890625
894,125.890625
895,125.890625
896,125.890625
897,125.890625
898,125.890625
899,123.05078125
900,127.20703125
901,129.45703125
902,127.94921875
903,127.01953125
904,123.0546875
905,123.0546875
906,123.46484375
907,131.69140625
908,131.63671875
909,132.63671875
910,129.7890625
911,129.9140625
912,129.9140625
913,128.9140625
914,128.9140625
915,128.9140625
916,128.9140625
917,128.9140625
918,128.9140625
919,128.9140625
920,128.9140625
921,128.9140625
922,127.87109375
923,127.87109375
924,127.87109375
925,127.87109375
926,127.87109375
927,127.87109375
928,127.87109375
929,127.99609375
930,127.99609375
931,127.99609375
932,127.99609375
933,127.99609375
934,127.99609375
935,127.99609375
936,127.99609375
937,127.59375
938,127.59375
939,127.59375
940,127.59375
941,127.59375
942,127.59375
943,127.59375
944,109.26953125
945,109.26953125
946,109.89453125
947,110.14453125
948,110.14453125
949,110.14453125
950,110.14453125
951,110.14453125
952,127.71875
953,127.84375
954,127.84375
955,127.62890625
956,119.20703125
957,119.20703125
958,119.20703125
959,119.20703125
960,119.20703125
961,119.44921875
962,121.69921875
963,123.07421875
964,123.07421875
965,123.07421875
966,119.3515625
967,126.98046875
968,126.98046875
969,122.7578125
970,122.7578125
971,122.7578125
972,122.7578125
973,122.7578125
974,122.7578125
975,122.7578125
976,126.6328125
977,126.6328125
978,126.6328125
979,126.6328125
980,126.6328125
981,125.73828125
982,122.671875
983,122.671875
984,122.671875
985,123.421875
986,124.046875
987,124.046875
988,124.046875
989,124.046875
990,123.8984375
991,123.62890625
992,123.62890625
993,123.40625
994,123.21484375
995,122.890625
996,122.890625
997,122.85546875
998,122.85546875
999,122.85546875
1000,122.85546875
1001,122.85546875
1002,122.85546875
1003,122.85546875
1004,122.85546875
1005,122.85546875
1006,122.85546875
1007,124.72265625
1008,123.375
1009,125.75
1010,126.5
1011,110.74609375
1012,132.125
1013,128.11328125
1014,128.11328125
1015,128.11328125
1016,128.11328125
1017,128.11328125
1018,128.11328125
1019,128.11328125
1020,128.11328125
1021,128.23828125
1022,128.23828125
1023,128.23828125
1024,128.23828125
1025,128.23828125
1026,134.41796875
1027,126.015625
1028,126.015625
1029,126.015625
1030,121.76953125
1031,121.76953125
1032,121.76953125
1033,121.76953125
1034,121.76953125
1035,121.76953125
1036,121.76953125
1037,121.76953125
1038,121.76953125
1039,121.76953125
1040,121.76953125
1041,129.09765625
1042,123.7421875
1043,123.7421875
1044,123.7421875
1045,123.7421875
1046,132.1171875
1047,132.3203125
1048,132.85546875
1049,126.859375
1050,123.921875
1051,123.921875
1052,126.9296875
1053,126.41015625
1054,127.28515625
1055,127.28515625
1056,132.6875
1057,129.88671875
1058,129.88671875
1059,129.88671875
1060,129.88671875
1061,129.62890625
1062,129.62890625
1063,129.62890625
1064,129.62890625
1065,137.75390625
1066,138.20703125
1067,139.70703125
1068,133.72265625
1069,133.72265625
1070,133.72265625
1071,130.16015625
1072,128.7890625
1073,127.73828125
1074,123.66015625
1075,123.66015625
1076,123.66015625
1077,123.66015625
1078,123.66015625
1079,123.66015625
1080,123.66015625
1081,123.66015625
1082,126.0390625
1083,128.1640625
1084,129.4140625
1085,129.4140625
1086,137.04296875
1087,130.26953125
1088,132.76953125
1089,133.26171875
1090,133.26171875
1091,133.26171875
1092,129.37890625
1093,132.53515625
1094,134.91015625
1095,133.328125
1096,133.328125
1097,133.328125
1098,129.31640625
1099,129.31640625
1100,129.31640625
1101,129.5859375
1102,128.07421875
1103,128.07421875
1104,124.01171875
1105,124.01171875
1106,124.01171875
1107,124.01171875
1108,124.01171875
1109,124.01171875
1110,124.01171875
1111,124.01171875
1112,124.01171875
1113,124.01171875
1114,124.01171875
1115,124.01171875
1116,123.87890625
1117,127.50390625
1118,132.25390625
1119,131.65625
1120,127.2265625
1121,121.2265625
1122,121.203125
1123,118.2265625
1124,118.2265625
1125,118.2265625
1126,118.2265625
1127,118.2265625
1128,118.2265625
1129,118.2265625
1130,118.3515625
1131,131.17578125
1132,128.75
1133,131.0
1134,132.25
1135,132.25
1136,128.31640625
1137,128.31640625
1138,128.31640625
1139,128.31640625
1140,128.44140625
1141,132.31640625
1142,131.50390625
1143,131.50390625
1144,131.50390625
1145,128.5234375
1146,132.2578125
1147,129.5625
1148,129.5625
1149,128.1953125
1150,128.1953125
1151,128.1953125
1152,128.1953125
1153,128.3203125
1154,128.3203125
1155,128.3203125
1156,128.3203125
1157,128.3203125
1158,128.3203125
1159,128.3203125
1160,128.3203125
1161,129.19140625
1162,128.1796875
1163,130.3046875
1164,131.5546875
1165,131.5546875
1166,131.5546875
1167,127.65234375
1168,127.65234375
1169,127.65234375
1170,127.65234375
1171,127.65234375
1172,107.57421875
1173,107.57421875
1174,107.57421875
1175,107.57421875
1176,127.53125
1177,127.53125
1178,127.53125
1179,127.53125
1180,127.53125
1181,127.53125
1182,127.53125
1183,127.53125
1184,127.53125
1185,127.53125
1186,127.53125
1187,127.53125
1188,127.53125
1189,135.78125
1190,136.1015625
1191,133.78125
1192,127.78515625
1193,127.78515625
1194,127.78515625
1195,124.89453125
1196,123.875
1197,131.75
1198,132.28515625
1199,133.78515625
1200,127.78515625
1201,127.78515625
1202,127.78515625
1203,124.78515625
1204,124.78515625
1205,123.78125
1206,128.875
1207,128.875
1208,128.875
1209,128.875
1210,128.875
1211,128.875
1212,128.875
1213,128.875
1214,128.875
1215,136.375
1216,133.63671875
1217,135.26171875
1218,129.3671875
1219,129.3671875
1220,129.3671875
1221,128.62109375
1222,128.53125
1223,128.90625
1224,128.90625
1225,128.90625
1226,128.78125
1227,128.90625
1228,128.77734375
1229,128.48828125
1230,128.125
1231,127.71875
1232,131.46875
1233,131.46875
1234,131.46875
1235,131.59375
1236,126.2578125
1237,123.296875
1238,123.296875
1239,117.93359375
1240,117.93359375
1241,117.93359375
1242,118.30859375
1243,118.43359375
1244,118.55859375
1245,118.55859375
1246,118.55859375
1247,118.55859375
1248,118.55859375
1249,118.55859375
1250,118.55859375
1251,125.73828125
1252,122.99609375
1253,122.8359375
1254,122.8359375
1255,122.8359375
1256,122.8359375
1257,122.8359375
1258,122.8359375
1259,122.8359375
1260,122.8359375
1261,122.8359375
1262,122.8359375
1263,122.8359375
1264,122.8359375
1265,122.8359375
1266,128.0859375
1267,123.83203125
1268,123.83203125
1269,129.57421875
1270,125.6796875
1271,127.0546875
1272,127.0546875
1273,127.0546875
1274,126.08203125
1275,123.08984375
1276,123.21484375
1277,123.21484375
1278,123.21484375
1279,123.21484375
1280,123.21484375
1281,127.5625
1282,127.5625
1283,127.5625
1284,127.5625
1285,127.5625
1286,131.35546875
1287,133.171875
1288,134.671875
1289,134.671875
1290,131.71875
1291,127.80078125
1292,127.80078125
1293,127.80078125
1294,127.80078125
1295,127.80078125
1296,129.6953125
1297,129.6953125
1298,129.6953125
1299,129.6953125
1300,129.6953125
1301,117.18359375
1302,117.18359375
1303,117.18359375
1304,117.18359375
1305,117.18359375
1306,117.33984375
1307,119.33984375
1308,120.58984375
1309,120.58984375
1310,120.58984375
1311,129.5625
1312,128.5390625
1313,128.5390625
1314,128.5390625
1315,128.5390625
1316,118.72265625
1317,118.72265625
1318,118.84765625
1319,118.84765625
1320,118.84765625
1321,118.84765625
1322,118.84765625
1323,118.84765625
1324,118.84765625
1325,118.84765625
1326,128.1875
1327,128.1875
1328,128.1875
1329,128.1875
1330,128.1875
1331,128.1875
1332,128.1875
1333,128.1875
1334,128.1875
1335,129.0625
1336,129.1875
1337,129.1875
1338,129.1875
1339,129.1875
1340,129.1875
1341,128.83984375
1342,128.83984375
1343,128.83984375
1344,128.66796875
1345,128.66796875
1346,128.66796875
1347,128.66796875
1348,128.66796875
1349,128.66796875
1350,128.66796875
1351,128.66796875
1352,128.66796875
1353,128.66796875
1354,128.66796875
1355,128.66796875
1356,132.55078125
1357,130.03515625
1358,130.03515625
1359,130.03515625
1360,130.03515625
1361,134.3515625
1362,136.6015625
1363,137.9765625
1364,134.09765625
1365,134.09765625
1366,131.08984375
1367,131.08984375
1368,130.1640625
1369,130.1640625
1370,130.1640625
1371,132.96875
1372,132.0703125
1373,132.0703125
1374,132.0703125
1375,132.0703125
1376,132.0703125
1377,132.0703125
1378,132.0703125
1379,132.0703125
1380,132.0703125
1381,132.0703125
1382,132.0703125
1383,132.0703125
1384,132.0703125
1385,132.0703125
1386,123.44921875
1387,119.1328125
1388,119.1328125
1389,119.1328125
1390,119.1328125
1391,119.1328125
1392,127.1328125
1393,127.26171875
1394,129.01171875
1395,123.2265625
1396,124.6015625
1397,127.2265625
1398,126.8125
1399,124.875
1400,126.73046875
1401,138.25390625
1402,137.125
1403,129.13671875
1404,129.13671875
1405,132.56640625
1406,132.02734375
1407,133.02734375
1408,133.02734375
1409,133.08203125
1410,133.08203125
1411,133.08203125
1412,133.08203125
1413,134.0390625
1414,131.16015625
1415,131.16015625
1416,130.3515625
1417,130.3515625
1418,130.3515625
1419,130.3515625
1420,128.49609375
1421,128.49609375
1422,128.49609375
1423,128.49609375
1424,128.49609375
1425,128.49609375
1426,128.49609375
1427,128.49609375
1428,128.49609375
1429,128.49609375
1430,128.49609375
1431,130.0859375
1432,128.74609375
1433,128.74609375
1434,128.74609375
1435,128.74609375
1436,128.74609375
1437,132.49609375
1438,132.49609375
1439,132.49609375
1440,132.49609375
1441,132.49609375
1442,128.578125
1443,128.578125
1444,128.578125
1445,128.578125
1446,129.3828125
1447,128.02734375
1448,128.02734375
1449,123.87109375
1450,123.87109375
1451,123.87109375
1452,123.87109375
1453,123.87109375
1454,123.87109375
1455,123.87109375
1456,123.87109375
1457,123.87109375
1458,123.87109375
1459,123.87109375
1460,123.87109375
1461,128.75
1462,128.75
1463,124.625
1464,124.625
1465,124.625
1466,124.625
1467,124.625
1468,124.625
1469,124.625
1470,124.625
1471,124.625
1472,124.625
1473,124.625
1474,124.625
1475,124.625
1476,127.85546875
1477,127.85546875
1478,127.85546875
1479,127.85546875
1480,127.85546875
1481,127.85546875
1482,127.85546875
1483,127.85546875
1484,127.85546875
1485,127.85546875
1486,127.85546875
1487,127.85546875
1488,127.85546875
1489,127.85546875
1490,127.85546875
1491,129.8125
1492,128.51171875
1493,128.51171875
1494,124.421875
1495,124.421875
1496,124.421875
1497,124.421875
1498,124.421875
1499,124.421875
1500,128.81640625
1501,127.00390625
1502,128.37890625
1503,128.37890625
1504,128.37890625
1505,124.4609375
1506,119.046875
1507,119.046875
1508,119.046875
1509,119.046875
1510,123.24609375
1511,121.4765625
1512,122.7265625
1513,122.7265625
1514,122.7265625
1515,121.859375
1516,118.875
1517,118.875
1518,118.875
1519,118.875
1520,118.875
1521,129.46484375
1522,130.0625
1523,132.3125
1524,132.3125
1525,132.3125
1526,131.37109375
1527,128.32421875
1528,128.32421875
1529,128.32421875
1530,128.32421875
1531,128.32421875
1532,128.32421875
1533,128.32421875
1534,128.32421875
1535,128.32421875
1536,122.85546875
1537,122.98046875
1538,122.98046875
1539,123.35546875
1540,123.35546875
1541,123.35546875
1542,123.35546875
1543,123.35546875
1544,123.35546875
1545,123.35546875
1546,123.35546875
1547,123.35546875
1548,129.74609375
1549,131.19140625
1550,131.94140625
1551,133.375
1552,120.16015625
1553,120.16015625
1554,120.16015625
1555,120.28515625
1556,120.28515625
1557,120.28515625
1558,120.41015625
1559,120.41015625
1560,120.41015625
1561,120.41015625
1562,120.41015625
1563,120.53515625
1564,120.53515625
1565,120.53515625
1566,128.19140625
1567,129.19140625
1568,129.19140625
1569,129.19140625
1570,129.19140625
1571,129.19140625
1572,125.2109375
1573,125.2109375
1574,126.16015625
1575,128.16015625
1576,129.03515625
1577,129.03515625
1578,129.03515625
1579,128.1171875
1580,125.13671875
1581,128.625
1582,128.625
1583,127.328125
1584,127.328125
1585,127.328125
1586,127.328125
1587,128.578125
1588,131.953125
1589,135.921875
1590,132.29296875
1591,134.54296875
1592,134.54296875
1593,134.79296875
1594,128.81640625
1595,128.50390625
1596,120.67578125
1597,116.90234375
1598,116.90234375
1599,116.76953125
1600,116.76953125
1601,116.76953125
1602,116.76953125
1603,116.76953125
1604,116.76953125
1605,116.76953125
1606,116.76953125
1607,116.76953125
1608,116.76953125
1609,116.76953125
1610,116.76953125
1611,128.51171875
1612,124.32421875
1613,124.44921875
1614,123.4453125
1615,127.3203125
1616,127.3203125
1617,127.3203125
1618,127.3203125
1619,128.34375
1620,128.34375
1621,125.4375
1622,125.5625
1623,126.984375
1624,129.234375
1625,130.234375
1626,129.63671875
1627,129.63671875
1628,128.234375
1629,128.234375
1630,128.234375
1631,128.234375
1632,128.234375
1633,128.234375
1634,128.234375
1635,128.234375
1636,128.234375
1637,128.234375
1638,128.234375
1639,128.234375
1640,128.234375
1641,128.51171875
1642,128.51171875
1643,128.51171875
1644,128.51171875
1645,120.07421875
1646,120.07421875
1647,120.07421875
1648,120.07421875
1649,120.07421875
1650,120.07421875
1651,107.83984375
1652,112.08984375
1653,110.34375
1654,111.84375
1655,111.84375
1656,132.453125
1657,127.3984375
1658,124.4296875
1659,124.4296875
1660,130.39453125
1661,132.51953125
1662,132.93359375
1663,126.96875
1664,131.93359375
1665,133.23046875
1666,131.9453125
1667,129.984375
1668,123.98828125
1669,123.98828125
1670,123.98828125
1671,127.0
1672,128.69921875
1673,127.984375
1674,129.609375
1675,129.734375
1676,123.7890625
1677,123.7890625
1678,130.33203125
1679,127.7734375
1680,128.7734375
1681,122.88671875
1682,122.88671875
1683,122.88671875
1684,122.88671875
1685,129.0703125
1686,129.33984375
1687,129.2109375
1688,123.578125
1689,123.578125
1690,123.578125
1691,123.578125
1692,123.578125
1693,123.578125
1694,123.578125
1695,123.578125
1696,123.578125
1697,123.578125
1698,123.578125
1699,123.578125
1700,126.2890625
1701,127.078125
1702,122.93359375
1703,122.93359375
1704,122.93359375
1705,122.93359375
1706,122.93359375
1707,122.93359375
1708,122.93359375
1709,122.93359375
1710,122.93359375
1711,122.93359375
1712,122.93359375
1713,123.05859375
1714,127.08984375
1715,132.49609375
1716,132.7734375
