elapsed [sec],memory usage (rss) [MB]
0,48.13671875
1,57.63671875
2,57.52734375
3,59.02734375
4,59.02734375
5,69.6875
6,75.5625
7,74.546875
8,73.125
9,74.5
10,73.23046875
11,76.6015625
12,71.62109375
13,71.4375
14,71.4375
15,76.6484375
16,76.6484375
17,76.6484375
18,77.2734375
19,78.5625
20,73.265625
21,74.640625
22,74.640625
23,75.890625
24,74.4296875
25,73.97265625
26,70.77734375
27,72.83203125
28,72.95703125
29,72.95703125
30,82.640625
31,84.26171875
32,85.01171875
33,83.08984375
34,83.08984375
35,82.3984375
36,79.3125
37,79.3125
38,79.3125
39,79.3125
40,79.3125
41,79.3125
42,79.3125
43,79.3125
44,79.3125
45,81.83984375
46,81.83984375
47,81.83984375
48,81.83984375
49,81.83984375
50,81.83984375
51,81.83984375
52,84.4296875
53,84.4296875
54,83.9375
55,85.3125
56,85.76171875
57,85.76171875
58,85.76171875
59,86.25
60,80.11328125
61,80.11328125
62,80.11328125
63,79.7109375
64,79.7109375
65,79.7109375
66,79.7109375
67,79.7109375
68,79.7109375
69,79.7109375
70,79.7109375
71,79.7109375
72,79.7109375
73,79.7109375
74,84.609375
75,84.609375
76,84.609375
77,84.609375
78,84.609375
79,84.609375
80,84.609375
81,84.609375
82,73.46875
83,73.32421875
84,73.32421875
85,75.99609375
86,75.25390625
87,75.25390625
88,75.25390625
89,87.01171875
90,85.5234375
91,85.5234375
92,85.03515625
93,85.03515625
94,85.03515625
95,85.03515625
96,75.19921875
97,75.19921875
98,75.60546875
99,76.98046875
100,76.73828125
101,77.98828125
102,76.50390625
103,76.50390625
104,88.546875
105,83.8046875
106,83.8046875
107,83.8046875
108,83.8046875
109,83.8046875
110,83.8046875
111,83.8046875
112,83.8046875
113,83.8046875
114,83.8046875
115,83.8046875
116,83.8046875
117,84.5546875
118,85.9296875
119,87.6328125
120,85.09765625
121,85.09765625
122,85.09765625
123,85.09765625
124,85.09765625
125,85.09765625
126,85.09765625
127,85.09765625
128,85.09765625
129,85.09765625
130,85.09765625
131,85.09765625
132,87.09765625
133,87.09765625
134,89.08984375
135,90.83984375
136,90.16015625
137,90.16015625
138,88.69140625
139,88.69140625
140,88.2265625
141,90.51171875
142,92.01171875
143,92.13671875
144,90.203125
145,90.203125
146,89.703125
147,88.4140625
148,88.4140625
149,79.91796875
150,80.16796875
151,80.16796875
152,80.16796875
153,80.16796875
154,80.16796875
155,80.16796875
156,80.16796875
157,80.16796875
158,80.16796875
159,80.16796875
160,80.16796875
161,80.16796875
162,80.16796875
163,90.83203125
164,86.3515625
165,86.3515625
166,86.3515625
167,86.3515625
168,79.36328125
169,82.86328125
170,83.06640625
171,81.83203125
172,83.20703125
173,81.30859375
174,81.30859375
175,80.8828125
176,79.37890625
177,79.37890625
178,81.0390625
179,81.0390625
180,81.1640625
181,81.1640625
182,81.1640625
183,81.1640625
184,81.1640625
185,81.1640625
186,81.1640625
187,81.1640625
188,81.1640625
189,81.1640625
190,81.1640625
191,81.1640625
192,81.1640625
193,89.89453125
194,85.6953125
195,85.6953125
196,85.6953125
197,85.6953125
198,85.6953125
199,85.6953125
200,85.6953125
201,86.51953125
202,87.05078125
203,85.96875
204,85.96875
205,85.96875
206,85.4375
207,84.99609375
208,80.03125
209,80.03125
210,77.28125
211,77.28125
212,77.28125
213,77.28125
214,77.28125
215,77.28125
216,77.28125
217,77.28125
218,77.28125
219,77.28125
220,77.28125
221,77.28125
222,69.42578125
223,83.40234375
224,85.19140625
225,85.94140625
226,83.96484375
227,83.96484375
228,83.4609375
229,81.95703125
230,81.83203125
231,71.015625
232,71.5390625
233,72.9140625
234,71.62109375
235,72.99609375
236,72.99609375
237,71.4921875
238,79.80859375
239,79.80859375
240,79.80859375
241,79.80859375
242,76.98046875
243,76.98046875
244,76.98046875
245,76.98046875
246,76.98046875
247,76.98046875
248,76.98046875
249,76.98046875
250,76.98046875
251,76.98046875
252,86.2265625
253,79.61328125
254,79.61328125
255,79.61328125
256,79.61328125
257,79.61328125
258,79.61328125
259,79.61328125
260,82.203125
261,84.203125
262,84.203125
263,83.74609375
264,83.74609375
265,83.74609375
266,82.2421875
267,84.78125
268,84.1171875
269,84.1171875
270,84.1171875
271,84.1171875
272,84.1171875
273,77.05078125
274,77.05078125
275,77.05078125
276,77.05078125
277,77.05078125
278,77.05078125
279,77.05078125
280,77.05078125
281,77.05078125
282,86.921875
283,85.53515625
284,85.53515625
285,85.53515625
286,85.53515625
287,88.203125
288,87.296875
289,87.296875
290,87.296875
291,87.296875
292,85.9140625
293,85.9140625
294,85.51953125
295,85.51953125
296,85.51953125
297,89.93359375
298,85.66015625
299,81.51953125
300,81.51953125
301,81.51953125
302,83.78515625
303,85.16015625
304,84.94140625
305,84.94140625
306,83.9375
307,83.9375
308,82.02734375
309,82.02734375
310,82.02734375
311,81.5234375
312,84.52734375
313,105.97265625
314,105.9140625
315,106.0390625
316,100.90625
317,101.40625
318,105.90625
319,103.91015625
320,103.91015625
321,99.42578125
322,99.42578125
323,99.59375
324,101.890625
325,99.26171875
326,97.89453125
327,102.36328125
328,102.36328125
329,101.76171875
330,101.59375
331,101.59375
332,101.4453125
333,101.4453125
334,101.4453125
335,101.3125
336,101.3125
337,101.15625
338,101.15625
339,101.15625
340,101.15625
341,91.09765625
342,90.50390625
343,90.50390625
344,90.50390625
345,90.50390625
346,90.50390625
347,90.50390625
348,90.50390625
349,90.50390625
350,90.50390625
351,90.50390625
352,90.50390625
353,92.12890625
354,92.12890625
355,91.71875
356,107.68359375
357,107.68359375
358,106.53515625
359,105.0859375
360,105.0859375
361,105.0859375
362,105.0859375
363,105.0859375
364,105.0859375
365,105.0859375
366,105.0859375
367,105.0859375
368,105.0859375
369,105.0859375
370,105.0859375
371,101.49609375
372,101.49609375
373,101.49609375
374,101.49609375
375,101.49609375
376,101.49609375
377,101.49609375
378,101.49609375
379,106.09375
380,106.34375
381,106.34375
382,103.3515625
383,103.3515625
384,103.3515625
385,101.48828125
386,110.02734375
387,110.02734375
388,110.02734375
389,110.02734375
390,110.02734375
391,110.02734375
392,110.02734375
393,110.02734375
394,110.02734375
395,110.02734375
396,110.02734375
397,110.02734375
398,110.02734375
399,110.02734375
400,110.02734375
401,108.94921875
402,108.94921875
403,108.94921875
404,108.94921875
405,108.94921875
406,97.71484375
407,97.71484375
408,97.71484375
409,97.71484375
410,97.71484375
411,97.71484375
412,97.71484375
413,97.71484375
414,97.71484375
415,97.71484375
416,106.859375
417,106.859375
418,106.859375
419,106.859375
420,106.859375
421,106.859375
422,106.859375
