elapsed [sec],ObjectSpace.memsize_of_all values [MB]
9020,433.1179599761963
9021,404.8390808105469
9022,410.6636772155762
9023,429.02747344970703
9024,429.0667772293091
9025,425.8685646057129
9026,444.27212047576904
9027,450.84403228759766
9028,410.6304130554199
9029,417.49144649505615
9030,857.5990676879883
9031,864.1018505096436
9032,406.3707456588745
9033,413.2728862762451
9034,419.69738960266113
9035,426.34639072418213
9036,406.24145698547363
9037,413.16249084472656
9038,419.75157260894775
9039,426.3988742828369
9040,410.36565494537354
9041,437.58122062683105
9042,405.8890905380249
9043,429.92991733551025
9044,438.3501682281494
9045,430.02189445495605
9046,425.3412160873413
9047,446.2487630844116
9048,452.9067544937134
9049,411.2486057281494
9050,417.99374866485596
9051,424.4964380264282
9052,431.49294662475586
9053,407.19936180114746
9054,414.2906084060669
9055,421.1311779022217
9056,427.7883529663086
9057,407.94952297210693
9058,414.9364423751831
9059,421.42179012298584
9060,421.68817806243896
9061,425.63056659698486
9062,406.8444356918335
9063,430.907190322876
9064,416.12483978271484
9065,403.4361343383789
9066,427.3265676498413
9067,434.09117698669434
9068,440.80905628204346
9069,405.910608291626
9070,412.6396207809448
9071,419.23676776885986
9072,425.8854503631592
9073,404.49635124206543
9074,411.4058303833008
9075,418.05447483062744
9076,424.7200927734375
9077,404.65506172180176
9078,411.4865264892578
9079,417.9799394607544
9080,440.57331562042236
9081,429.20875549316406
9082,404.3158416748047
9083,428.4295015335083
9084,428.4231252670288
9085,413.13012981414795
9086,447.1438035964966
9087,408.37782287597656
9088,415.20904541015625
9089,421.78878021240234
9090,428.3591070175171
9091,405.4745502471924
9092,412.3666172027588
9093,418.95441722869873
9094,425.8560733795166
9095,405.6329460144043
9096,412.55073261260986
9097,419.1401710510254
9098,426.1362142562866
9099,411.6008071899414
9100,424.107027053833
9101,405.31233978271484
9102,419.0707836151123
9103,429.4222049713135
9104,418.45744705200195
9105,447.85064125061035
9106,407.7659854888916
9107,414.4073944091797
9108,420.97906398773193
9109,427.8102865219116
9110,406.307599067688
9111,413.3223934173584
9112,420.4819564819336
9113,427.04427909851074
9114,407.4602270126343
9115,414.31027698516846
9116,420.89001178741455
9117,427.8595190048218
9118,406.9147777557373
9119,421.28956413269043
9120,431.14410400390625
9121,430.2337980270386
9122,430.28417587280273
9123,406.3362445831299
9124,451.13847732543945
9125,406.84030628204346
9126,411.50566005706787
9127,417.3774080276489
9128,424.1761064529419
9129,430.8666362762451
9130,411.18739795684814
9131,418.02929306030273
9132,424.6090278625488
9133,431.3294553756714
9134,407.4943799972534
9135,414.4730110168457
9136,420.9664239883423
9137,427.8839683532715
9138,406.87914657592773
9139,435.9362201690674
9140,443.81818294525146
9141,431.1472997665405
9142,431.2078504562378
9143,430.38392639160156
9144,457.9458951950073
9145,413.54821395874023
9146,420.3902921676636
9147,426.96068000793457
9148,433.3677854537964
9149,407.84252738952637
9150,415.0953559875488
9151,421.7702941894531
9152,428.6797733306885
9153,408.9348077774048
9154,415.9232702255249
9155,422.43409538269043
9156,428.84142875671387
9157,408.43713092803955
9158,429.32828426361084
9159,413.8996171951294
9160,432.0026512145996
9161,444.09839153289795
9162,437.9308452606201
9163,408.2035217285156
9164,409.6240711212158
9165,416.5257272720337
9166,423.0272054672241
9167,429.69361877441406
9168,409.19624423980713
9169,416.2611970901489
9170,422.75381660461426
9171,429.34241008758545
9172,409.01565074920654
9173,415.6375141143799
9174,422.41075801849365
9175,429.07681465148926
9176,409.0296058654785
9177,447.59386825561523
9178,422.3886613845825
9179,429.839674949646
9180,429.30038356781006
9181,435.692307472229
9182,423.1075143814087
9183,442.54140758514404
9184,406.72067642211914
9185,413.622332572937
9186,420.21947956085205
9187,427.2841901779175
9188,406.8232421875
9189,413.69365310668945
9190,420.2174949645996
9191,426.6339330673218
9192,406.082236289978
9193,413.30850887298584
9194,419.9665002822876
9195,426.87471294403076
9196,452.37248134613037
9197,446.7643070220947
9198,417.27527713775635
9199,430.21108531951904
9200,430.29780101776123
9201,424.8939619064331
9202,451.45551586151123
9203,410.16965675354004
9204,416.98502922058105
9205,423.65108585357666
9206,430.32257175445557
9207,407.42030906677246
9208,414.1942844390869
9209,420.73712158203125
9210,427.62918853759766
9211,407.3653106689453
9212,414.2746047973633
9213,421.3575496673584
9214,428.0142593383789
9215,407.90357780456543
9216,422.83440589904785
9217,442.9479007720947
9218,429.2394161224365
9219,431.13325786590576
9220,431.16709423065186
9221,427.719988822937
9222,408.0842332839966
9223,414.830415725708
9224,421.22009468078613
9225,427.80352783203125
9226,407.9331512451172
9227,414.8428726196289
9228,421.61349391937256
9229,428.418664932251
9230,408.614972114563
9231,415.43945503234863
9232,422.18295192718506
9233,429.0932855606079
9234,408.6993284225464
